hour,solar,wind_offshore,wind_onshore,load,hour_of_day
2022-01-17 19:00:00,0.0,425.25,450.894,59221.52,19
2022-01-17 20:00:00,0.0,330.251,232.556,56025.43,20
2022-01-17 21:00:00,0.0,243.501,175.213,52624.36,21
2022-01-17 22:00:00,0.0,216.751,173.541,49851.49,22
2022-01-17 23:00:00,0.0,232.5,159.732,47400.64,23
2022-01-18 00:00:00,0.0,255.75,198.182,45939.45,0
2022-01-18 01:00:00,0.0,233.499,250.546,45134.16,1
2022-01-18 02:00:00,0.0,283.0,115.644,44828.28,2
2022-01-18 03:00:00,0.0,224.25,54.483,45184.03,3
2022-01-18 04:00:00,0.0,105.75,38.904,46787.92,4
2022-01-18 05:00:00,0.0,59.0,0.0,51164.12,5
2022-01-18 06:00:00,0.0,8.5,0.0,58293.55,6
2022-01-18 07:00:00,9.159,22.501,0.0,63414.21,7
2022-01-18 08:00:00,270.817,95.0,33.747,64662.39,8
2022-01-18 09:00:00,1037.858,189.75,126.104,63394.96,9
2022-01-18 10:00:00,1807.034,297.499,301.023,61696.26,10
2022-01-18 11:00:00,2203.218,308.75,513.357,60379.8,11
2022-01-18 12:00:00,2371.487,281.5,724.908,59622.31,12
2022-01-18 13:00:00,1956.723,317.25,843.677,59668.26,13
2022-01-18 14:00:00,1228.064,309.749,745.168,60876.39,14
2022-01-18 15:00:00,316.805,267.001,540.665,63426.37,15
2022-01-18 16:00:00,3.962,257.75,406.237,66528.32,16
2022-01-18 17:00:00,0.0,282.751,414.484,65348.55,17
2022-01-18 18:00:00,0.0,288.0,422.02,62956.59,18
2022-01-18 19:00:00,0.0,272.0,457.383,59928.09,19
2022-01-18 20:00:00,0.0,321.75,598.017,56873.45,20
2022-01-18 21:00:00,0.0,385.75,615.22,53537.51,21
2022-01-18 22:00:00,0.0,363.5,529.56,50340.03,22
2022-01-18 23:00:00,0.0,545.001,523.609,47934.41,23
2022-01-19 00:00:00,0.0,611.502,507.341,46050.52,0
2022-01-19 01:00:00,0.0,702.751,551.434,44972.61,1
2022-01-19 02:00:00,0.0,663.0,637.257,44699.5,2
2022-01-19 03:00:00,0.0,697.0,709.168,45004.4,3
2022-01-19 04:00:00,0.0,807.75,667.427,46672.96,4
2022-01-19 05:00:00,0.0,825.25,621.39,51254.29,5
2022-01-19 06:00:00,0.0,1033.0,556.227,58433.22,6
2022-01-19 07:00:00,7.307,1117.75,677.371,63664.53,7
2022-01-19 08:00:00,102.064,1249.251,1042.559,65719.62,8
2022-01-19 09:00:00,341.422,1333.25,1687.491,65702.56999999999,9
2022-01-19 10:00:00,692.684,1435.5,2197.838,64896.7,10
2022-01-19 11:00:00,1168.41,1599.0,2598.005,63568.76,11
2022-01-19 12:00:00,975.062,1705.5,2928.454,63882.35,12
2022-01-19 13:00:00,774.954,1705.0,3120.921,63847.09,13
2022-01-19 14:00:00,399.453,1926.749,3206.081,64165.55,14
2022-01-19 15:00:00,122.81,2168.75,3071.507,65143.67,15
2022-01-19 16:00:00,3.519,2226.0,2795.84,67451.24,16
2022-01-19 17:00:00,0.0,2201.749,2599.968,65301.89,17
2022-01-19 18:00:00,0.0,2160.499,2363.622,62527.52,18
2022-01-19 19:00:00,0.0,2213.249,2318.015,59434.09,19
2022-01-19 20:00:00,0.0,2210.5,2059.648,56337.33,20
2022-01-19 21:00:00,0.0,2139.75,1719.807,53024.69,21
2022-01-19 22:00:00,0.0,1869.251,1652.177,49665.79,22
2022-01-19 23:00:00,0.0,1961.0,1856.035,47253.3,23
2022-01-20 00:00:00,0.0,1878.5,2091.759,45457.6,0
2022-01-20 01:00:00,0.0,2177.0,2363.144,44506.2,1
2022-01-20 02:00:00,0.0,2226.252,2882.43,44489.02,2
2022-01-20 03:00:00,0.0,2241.999,3206.149,44735.73,3
2022-01-20 04:00:00,0.0,2203.75,3219.484,46693.64,4
2022-01-20 05:00:00,0.0,2072.0,3587.297,50828.78,5
2022-01-20 06:00:00,0.0,2220.749,3371.403,57696.5,6
2022-01-20 07:00:00,7.38,2173.499,3037.373,62585.05,7
2022-01-20 08:00:00,352.249,2044.0,2802.783,63098.14,8
2022-01-20 09:00:00,1444.952,2097.501,2716.315,60819.56,9
2022-01-20 10:00:00,2523.57,2232.25,3220.265,58377.9,10
2022-01-20 11:00:00,3288.498,2163.0,3748.162,56759.51,11
2022-01-20 12:00:00,3593.911,2176.499,3835.969,56483.1,12
2022-01-20 13:00:00,2663.872,2250.75,3792.215,57889.08,13
2022-01-20 14:00:00,1628.73,2203.5,3848.844,60075.57,14
2022-01-20 15:00:00,605.437,2211.999,3516.362,62429.41,15
2022-01-20 16:00:00,13.892,2097.0,2788.254,66013.13,16
2022-01-20 17:00:00,0.0,2087.5,2342.967,65569.20999999999,17
2022-01-20 18:00:00,0.0,2137.251,2298.161,62932.71,18
2022-01-20 19:00:00,0.0,2063.75,2021.362,60084.06,19
2022-01-20 20:00:00,0.0,1960.75,1719.189,57006.3,20
2022-01-20 21:00:00,0.0,1928.0,1720.69,53592.8,21
2022-01-20 22:00:00,0.0,1762.5,1361.648,50566.630000000005,22
2022-01-20 23:00:00,0.0,1523.501,932.755,47516.6,23
2022-01-21 00:00:00,0.0,1743.75,863.566,46144.91,0
2022-01-21 01:00:00,0.0,1604.75,891.824,45191.71,1
2022-01-21 02:00:00,0.0,1449.75,821.395,44619.5,2
2022-01-21 03:00:00,0.0,1431.0,812.251,44690.99,3
2022-01-21 04:00:00,0.0,1353.249,640.68,46329.21,4
2022-01-21 05:00:00,0.0,1436.001,593.103,50886.82,5
2022-01-21 06:00:00,0.0,1375.001,600.249,58118.8,6
2022-01-21 07:00:00,9.407,1119.501,564.28,62912.33,7
2022-01-21 08:00:00,510.134,1151.001,535.385,63090.06,8
2022-01-21 09:00:00,1894.128,1319.5,773.15,60626.2,9
2022-01-21 10:00:00,2695.718,1286.001,1149.067,59341.0,10
2022-01-21 11:00:00,2438.017,1238.75,1478.195,59394.98,11
2022-01-21 12:00:00,2032.396,1235.75,1886.309,60339.05,12
2022-01-21 13:00:00,1493.752,1106.501,2290.334,60979.11,13
2022-01-21 14:00:00,1044.602,1068.5,2292.376,60992.54,14
2022-01-21 15:00:00,454.883,1103.25,2246.437,61932.82,15
2022-01-21 16:00:00,12.181,1114.0,1932.207,64917.5,16
2022-01-21 17:00:00,0.0,1123.25,1841.869,63688.03,17
2022-01-21 18:00:00,0.0,1159.751,1829.069,60673.66,18
2022-01-21 19:00:00,0.0,1317.249,1811.71,57686.56,19
2022-01-21 20:00:00,0.0,1413.999,1782.89,54491.76,20
2022-01-21 21:00:00,0.0,1253.0,1666.513,51421.26,21
2022-01-21 22:00:00,0.0,1361.25,1454.056,48992.85,22
2022-01-21 23:00:00,0.0,1092.501,1425.395,46463.37,23
2022-01-22 00:00:00,0.0,865.25,1262.085,44374.1,0
2022-01-22 01:00:00,0.0,792.5,1161.81,43207.68,1
2022-01-22 02:00:00,0.0,679.75,1082.228,42573.18,2
2022-01-22 03:00:00,0.0,646.0,851.541,42366.98,3
2022-01-22 04:00:00,0.0,547.75,619.218,42860.86,4
2022-01-22 05:00:00,0.0,578.75,592.763,44666.06,5
2022-01-22 06:00:00,0.0,510.751,567.723,47915.41,6
2022-01-22 07:00:00,7.726,423.999,576.844,50985.23,7
2022-01-22 08:00:00,189.622,336.501,562.754,53695.11,8
2022-01-22 09:00:00,580.994,215.749,401.011,55304.19,9
2022-01-22 10:00:00,888.608,200.25,366.505,55674.12,10
2022-01-22 11:00:00,1040.715,251.0,517.346,55682.41,11
2022-01-22 12:00:00,975.73,267.999,693.009,55373.66,12
2022-01-22 13:00:00,765.359,281.25,787.502,55099.88,13
2022-01-22 14:00:00,487.573,200.501,682.823,55067.19,14
2022-01-22 15:00:00,184.973,263.75,523.673,55917.71,15
2022-01-22 16:00:00,6.274,252.0,481.726,58895.45,16
2022-01-22 17:00:00,0.0,189.75,323.987,58774.78,17
2022-01-22 18:00:00,0.0,130.5,223.099,56647.47,18
2022-01-22 19:00:00,0.0,108.25,144.951,53815.33,19
2022-01-22 20:00:00,0.0,103.5,88.101,51152.01,20
2022-01-22 21:00:00,0.0,137.499,92.629,48935.49,21
2022-01-22 22:00:00,0.0,130.25,47.168,46991.35,22
2022-01-22 23:00:00,0.0,71.0,32.368,45284.02,23
2022-01-23 00:00:00,0.0,50.0,7.57,43855.64,0
2022-01-23 01:00:00,0.0,38.5,13.428,42787.47,1
2022-01-23 02:00:00,0.0,24.751,18.9,42263.12,2
2022-01-23 03:00:00,0.0,8.5,19.17,42192.35,3
2022-01-23 04:00:00,0.0,2.499,28.657,42609.41,4
2022-01-23 05:00:00,0.0,1.0,39.394,43289.94,5
2022-01-23 06:00:00,0.0,16.25,25.208,45032.59,6
2022-01-23 07:00:00,8.041,22.749,0.0,47595.95,7
2022-01-23 08:00:00,210.068,35.749,0.0,50024.82,8
2022-01-23 09:00:00,713.145,57.75,0.0,51165.2,9
2022-01-23 10:00:00,1238.916,54.25,20.211,51353.25,10
2022-01-23 11:00:00,1544.813,55.499,67.485,51646.27,11
2022-01-23 12:00:00,1577.803,59.25,87.308,51540.99,12
2022-01-23 13:00:00,1343.705,71.25,84.669,51725.53,13
2022-01-23 14:00:00,804.121,50.25,70.399,52409.53,14
2022-01-23 15:00:00,219.82,32.0,41.697,53661.7,15
2022-01-23 16:00:00,4.39,38.5,10.874,58215.37,16
2022-01-23 17:00:00,0.0,62.5,7.241,58142.82,17
2022-01-23 18:00:00,0.0,112.25,38.773,55833.08,18
2022-01-23 19:00:00,0.0,137.748,41.24,53564.0,19
2022-01-23 20:00:00,0.0,181.25,31.605,51416.3,20
2022-01-23 21:00:00,0.0,163.499,23.881,49244.38,21
2022-01-23 22:00:00,0.0,171.25,7.245,46854.880000000005,22
2022-01-23 23:00:00,0.0,238.5,4.482,45130.56,23
2022-01-24 00:00:00,0.0,295.751,23.492,44151.07,0
2022-01-24 01:00:00,0.0,268.251,49.456,43478.0,1
2022-01-24 02:00:00,0.0,257.5,59.811,43265.69,2
2022-01-24 03:00:00,0.0,249.0,35.468,43810.99,3
2022-01-24 04:00:00,0.0,210.0,28.561,46021.58,4
2022-01-24 05:00:00,0.0,188.999,17.398,50889.8,5
2022-01-24 06:00:00,0.0,150.501,2.192,57345.81,6
2022-01-24 07:00:00,7.349,129.75,0.0,63301.45,7
2022-01-24 08:00:00,192.04,112.0,0.0,65010.31,8
2022-01-24 09:00:00,666.908,138.0,9.509,63958.05,9
2022-01-24 10:00:00,1280.517,118.75,18.977,62366.98,10
2022-01-24 11:00:00,1682.412,112.749,23.946,61188.14,11
2022-01-24 12:00:00,1791.962,124.25,58.179,60962.65,12
2022-01-24 13:00:00,1577.79,97.749,60.498,60983.26,13
2022-01-24 14:00:00,1089.817,65.249,50.861,62055.5,14
2022-01-24 15:00:00,377.227,52.0,19.548,63433.36,15
2022-01-24 16:00:00,14.496,53.5,2.146,66965.26000000001,16
2022-01-24 17:00:00,0.0,47.499,0.0,65710.83,17
2022-01-24 18:00:00,0.0,31.998,0.0,62893.46,18
2022-01-24 19:00:00,0.0,31.0,0.0,59824.74,19
2022-01-24 20:00:00,0.0,31.001,0.0,56597.33,20
2022-01-24 21:00:00,0.0,49.752,12.646,53470.07,21
2022-01-24 22:00:00,0.0,48.5,24.029,50474.67,22
2022-01-24 23:00:00,0.0,36.75,0.0,47801.74,23
2022-01-25 00:00:00,0.0,12.75,8.948,46240.05,0
2022-01-25 01:00:00,0.0,12.251,27.623,45568.38,1
2022-01-25 02:00:00,0.0,7.251,34.879,45263.07,2
2022-01-25 03:00:00,0.0,2.75,24.647,45578.85,3
2022-01-25 04:00:00,0.0,4.999,18.225,47694.630000000005,4
2022-01-25 05:00:00,0.0,2.001,18.105,52287.77,5
2022-01-25 06:00:00,0.0,2.0,2.995,58762.990000000005,6
2022-01-25 07:00:00,6.617,1.501,0.0,63637.2,7
2022-01-25 08:00:00,136.718,1.751,4.577,65181.82,8
2022-01-25 09:00:00,428.24,1.002,14.087,65182.71,9
2022-01-25 10:00:00,705.681,1.002,36.192,64438.18,10
2022-01-25 11:00:00,876.909,6.75,59.713,63782.59,11
2022-01-25 12:00:00,970.547,21.25,97.862,63565.2,12
2022-01-25 13:00:00,910.812,22.75,119.277,63110.16,13
2022-01-25 14:00:00,612.303,20.251,93.53,63448.47,14
2022-01-25 15:00:00,225.509,46.5,117.522,64489.21,15
2022-01-25 16:00:00,7.57,55.749,137.147,67045.89,16
2022-01-25 17:00:00,0.0,65.499,170.972,65643.06,17
2022-01-25 18:00:00,0.0,61.001,160.24,62893.31,18
2022-01-25 19:00:00,0.0,68.75,103.146,60106.66,19
2022-01-25 20:00:00,0.0,94.0,69.859,57091.79,20
2022-01-25 21:00:00,0.0,134.499,135.445,53492.06,21
2022-01-25 22:00:00,0.0,251.5,181.17,50607.99,22
2022-01-25 23:00:00,0.0,448.25,181.304,48297.5,23
2022-01-26 00:00:00,0.0,505.0,219.26,46138.18,0
2022-01-26 01:00:00,0.0,520.751,420.199,45467.83,1
2022-01-26 02:00:00,0.0,662.249,696.621,45079.74,2
2022-01-26 03:00:00,0.0,773.999,888.279,45331.07,3
2022-01-26 04:00:00,0.0,795.499,943.664,47080.37,4
2022-01-26 05:00:00,0.0,707.499,1107.757,51219.73,5
2022-01-26 06:00:00,0.0,798.249,1169.779,58045.04,6
2022-01-26 07:00:00,7.711,723.999,1131.737,63504.77,7
2022-01-26 08:00:00,93.666,606.749,1116.483,65316.92,8
2022-01-26 09:00:00,329.977,586.25,1203.986,65464.08,9
2022-01-26 10:00:00,620.232,757.25,1179.129,64902.8,10
2022-01-26 11:00:00,905.728,846.499,1142.51,63929.7,11
2022-01-26 12:00:00,1106.949,817.0,1260.224,63815.82,12
2022-01-26 13:00:00,1037.57,772.749,1455.13,63703.26,13
2022-01-26 14:00:00,765.002,785.0,1610.119,63673.62,14
2022-01-26 15:00:00,375.407,885.0,1691.751,64320.630000000005,15
2022-01-26 16:00:00,28.236,977.751,1676.081,67117.11,16
2022-01-26 17:00:00,0.0,1195.249,1908.954,65535.6,17
2022-01-26 18:00:00,0.0,1506.0,2167.358,62764.58,18
2022-01-26 19:00:00,0.0,1517.0,2724.242,59769.34,19
2022-01-26 20:00:00,0.0,1722.499,3052.746,56293.67,20
2022-01-26 21:00:00,0.0,2016.25,3329.394,52358.41,21
2022-01-26 22:00:00,0.0,2073.5,3606.443,49564.23,22
2022-01-26 23:00:00,0.0,2061.75,3709.78,47173.47,23
2022-01-27 00:00:00,0.0,2135.0,3879.208,45618.39,0
2022-01-27 01:00:00,0.0,2167.751,3896.672,44530.71,1
2022-01-27 02:00:00,0.0,2179.0,3757.384,43906.58,2
2022-01-27 03:00:00,0.0,2180.5,3994.449,44132.95,3
2022-01-27 04:00:00,0.0,2180.75,4270.018,46026.67,4
2022-01-27 05:00:00,0.0,2172.249,4286.466,49995.880000000005,5
2022-01-27 06:00:00,0.0,2177.501,4119.883,56412.46,6
2022-01-27 07:00:00,8.723,2175.0,4241.492,61617.92,7
2022-01-27 08:00:00,194.647,2157.999,4180.778,63334.02,8
2022-01-27 09:00:00,611.592,2152.002,4057.755,63053.94,9
2022-01-27 10:00:00,945.509,2137.5,4107.562,62345.77,10
2022-01-27 11:00:00,1188.849,2144.749,4051.068,61316.240000000005,11
2022-01-27 12:00:00,1563.383,2120.249,4084.888,60397.81,12
2022-01-27 13:00:00,1611.396,2029.25,4245.782,59868.56,13
2022-01-27 14:00:00,1270.256,1899.75,4144.251,60075.28,14
2022-01-27 15:00:00,623.182,1827.25,3974.196,61426.4,15
2022-01-27 16:00:00,58.989,1577.25,3673.511,64757.14,16
2022-01-27 17:00:00,0.0,1812.249,3342.819,64147.82,17
2022-01-27 18:00:00,0.0,2019.5,3382.918,61829.28,18
2022-01-27 19:00:00,0.0,1903.25,3393.197,59157.11,19
2022-01-27 20:00:00,0.0,1832.749,2929.303,55742.91,20
2022-01-27 21:00:00,0.0,1800.25,2802.311,52177.31,21
2022-01-27 22:00:00,0.0,1397.0,2839.06,49033.62,22
2022-01-27 23:00:00,0.0,1495.499,2601.42,46710.55,23
2022-01-28 00:00:00,0.0,1385.25,2793.024,45656.04,0
2022-01-28 01:00:00,0.0,1166.0,2686.259,44590.48,1
2022-01-28 02:00:00,0.0,982.999,2597.447,43577.29,2
2022-01-28 03:00:00,0.0,992.5,2423.317,44076.07,3
2022-01-28 04:00:00,0.0,907.0,2065.123,45810.16,4
2022-01-28 05:00:00,0.0,847.25,1695.196,49961.81,5
2022-01-28 06:00:00,0.0,727.501,1180.572,57085.88,6
2022-01-28 07:00:00,31.71,511.251,696.146,61391.19,7
2022-01-28 08:00:00,834.505,271.251,437.981,60563.83,8
2022-01-28 09:00:00,2734.649,181.5,298.454,56287.29,9
2022-01-28 10:00:00,4004.488,102.751,246.921,52853.86,10
2022-01-28 11:00:00,4548.795,224.749,372.149,51155.51,11
2022-01-28 12:00:00,4342.025,370.25,607.922,50289.57,12
2022-01-28 13:00:00,4123.77,547.751,997.967,51920.1,13
2022-01-28 14:00:00,2541.397,706.5,1286.044,55714.45,14
2022-01-28 15:00:00,829.501,868.249,1012.67,59079.85,15
2022-01-28 16:00:00,57.303,1142.001,1035.266,63748.98,16
2022-01-28 17:00:00,0.0,1702.999,1248.867,62929.97,17
2022-01-28 18:00:00,0.0,2031.249,1783.639,60582.66,18
2022-01-28 19:00:00,0.0,2053.0,2316.56,57671.89,19
2022-01-28 20:00:00,0.0,2119.75,2891.295,54341.88,20
2022-01-28 21:00:00,0.0,2098.749,3370.776,51066.81,21
2022-01-28 22:00:00,0.0,2093.999,3529.028,48784.33,22
2022-01-28 23:00:00,0.0,2106.0,3744.91,46489.47,23
2022-01-29 00:00:00,0.0,2109.501,3859.975,44984.82,0
2022-01-29 01:00:00,0.0,2122.251,3918.637,43737.24,1
2022-01-29 02:00:00,0.0,2170.251,3923.931,42862.04,2
2022-01-29 03:00:00,0.0,2164.75,4028.949,42747.4,3
2022-01-29 04:00:00,0.0,2148.75,4021.093,43134.4,4
2022-01-29 05:00:00,0.0,2116.501,3937.105,44629.62,5
2022-01-29 06:00:00,0.0,2090.0,3927.809,47338.26,6
2022-01-29 07:00:00,17.526,2183.0,4047.544,49905.33,7
2022-01-29 08:00:00,277.234,2177.001,4165.305,52810.91,8
2022-01-29 09:00:00,800.287,2169.499,4322.253,53171.22,9
2022-01-29 10:00:00,1932.141,2176.75,4622.711,51645.44,10
2022-01-29 11:00:00,2408.944,2158.999,4735.028,50816.75,11
2022-01-29 12:00:00,2667.744,2088.751,4764.874,49998.2,12
2022-01-29 13:00:00,1929.954,2001.75,4773.394,50962.95,13
2022-01-29 14:00:00,973.165,1948.0,4504.303,51670.1,14
2022-01-29 15:00:00,726.453,1865.502,4687.777,52325.88,15
2022-01-29 16:00:00,138.482,1955.751,4764.694,56448.93,16
2022-01-29 17:00:00,0.0,2076.251,4750.499,57031.82,17
2022-01-29 18:00:00,0.0,2057.5,4713.937,55337.84,18
2022-01-29 19:00:00,0.0,2116.0,4496.59,52567.15,19
2022-01-29 20:00:00,0.0,2144.0,4444.889,50127.39,20
2022-01-29 21:00:00,0.0,2101.25,4415.775,48268.68,21
2022-01-29 22:00:00,0.0,2112.749,4296.701,46536.95,22
2022-01-29 23:00:00,0.0,2095.251,4158.447,44832.67,23
2022-01-30 00:00:00,0.0,2049.501,3986.641,43218.59,0
2022-01-30 01:00:00,0.0,2010.999,3819.227,41922.45,1
2022-01-30 02:00:00,0.0,1840.751,3766.551,41279.85,2
2022-01-30 03:00:00,0.0,1600.25,3784.492,40972.9,3
2022-01-30 04:00:00,0.0,1530.75,3580.858,41499.11,4
2022-01-30 05:00:00,0.0,1468.25,3239.974,42655.880000000005,5
2022-01-30 06:00:00,0.0,1305.0,2775.965,43963.55,6
2022-01-30 07:00:00,32.961,1096.0,2661.071,45878.29,7
2022-01-30 08:00:00,714.011,1016.749,2515.77,46395.28999999999,8
2022-01-30 09:00:00,2415.112,889.249,2171.306,45078.91,9
2022-01-30 10:00:00,3889.319,774.75,2280.122,43211.48,10
2022-01-30 11:00:00,4755.04,695.75,2538.016,43183.4,11
2022-01-30 12:00:00,4524.534,601.75,2482.016,42966.58,12
2022-01-30 13:00:00,4030.467,547.751,1990.468,43359.78,13
2022-01-30 14:00:00,2687.72,347.25,1602.194,46067.56,14
2022-01-30 15:00:00,1247.556,275.25,937.011,49949.41,15
2022-01-30 16:00:00,184.91,508.749,422.56,56157.11,16
2022-01-30 17:00:00,0.0,786.5,308.228,58002.82,17
2022-01-30 18:00:00,0.0,987.25,413.416,56224.94,18
2022-01-30 19:00:00,0.0,1545.75,777.592,53865.31,19
2022-01-30 20:00:00,0.0,1939.25,1208.769,51170.64,20
2022-01-30 21:00:00,0.0,2114.5,1695.21,48711.66,21
2022-01-30 22:00:00,0.0,2126.5,2502.104,46228.2,22
2022-01-30 23:00:00,0.0,2106.001,3261.299,44415.65,23
2022-01-31 00:00:00,0.0,2168.25,3852.971,43151.130000000005,0
2022-01-31 01:00:00,0.0,2178.0,4167.285,42589.01,1
2022-01-31 02:00:00,0.0,2136.5,4342.599,42350.28,2
2022-01-31 03:00:00,0.0,2171.501,4301.624,42614.75,3
2022-01-31 04:00:00,0.0,2111.249,4408.277,44457.86,4
2022-01-31 05:00:00,0.0,1978.25,4481.97,49426.07,5
2022-01-31 06:00:00,0.0,1745.751,4420.116,55539.35,6
2022-01-31 07:00:00,13.123,1606.251,3864.376,60821.880000000005,7
2022-01-31 08:00:00,247.447,1661.502,3300.243,62493.42,8
2022-01-31 09:00:00,819.582,1686.501,3022.653,61850.78,9
2022-01-31 10:00:00,1477.285,1577.5,3134.221,61096.85,10
2022-01-31 11:00:00,1720.139,1629.25,3354.623,60394.36,11
2022-01-31 12:00:00,1529.417,1637.0,3694.983,61065.11,12
2022-01-31 13:00:00,1133.098,1810.0,4335.449,61285.53,13
2022-01-31 14:00:00,748.969,1922.5,4597.382,62050.5,14
2022-01-31 15:00:00,385.963,2012.751,4585.816,62961.0,15
2022-01-31 16:00:00,48.976,2112.75,4581.739,65520.53,16
2022-01-31 17:00:00,0.0,1945.25,4218.512,64035.84,17
2022-01-31 18:00:00,0.0,1951.5,3914.482,61784.75,18
2022-01-31 19:00:00,0.0,2146.499,3912.645,58564.17,19
2022-01-31 20:00:00,0.0,2133.0,3932.356,55704.74,20
2022-01-31 21:00:00,0.0,2100.749,3302.602,52518.88,21
2022-01-31 22:00:00,0.0,1976.25,2495.379,49447.9,22
2022-01-31 23:00:00,0.0,1630.501,1888.922,46655.96,23
2022-02-01 00:00:00,0.0,1378.251,1375.63,44825.73,0
2022-02-01 01:00:00,0.0,1292.249,1230.216,43801.0,1
2022-02-01 02:00:00,0.0,1393.5,1402.01,43389.63,2
2022-02-01 03:00:00,0.0,1453.999,1555.423,43739.98,3
2022-02-01 04:00:00,0.0,1734.501,1940.629,45631.53,4
2022-02-01 05:00:00,0.0,1954.5,2587.159,50197.05,5
2022-02-01 06:00:00,0.0,2091.5,3251.667,56518.27,6
2022-02-01 07:00:00,19.65,2129.75,3570.765,61364.41,7
2022-02-01 08:00:00,225.778,2144.501,3842.548,63242.35,8
2022-02-01 09:00:00,615.882,2136.5,4287.796,63014.03,9
2022-02-01 10:00:00,945.658,2132.0,4463.523,62789.07,10
2022-02-01 11:00:00,1090.641,2113.249,4551.59,62232.69,11
2022-02-01 12:00:00,1310.464,2038.75,4593.357,61116.03,12
2022-02-01 13:00:00,1483.558,1930.501,4669.76,59967.6,13
2022-02-01 14:00:00,1224.685,2036.5,4653.308,60310.11,14
2022-02-01 15:00:00,592.693,2117.25,4595.771,61464.06,15
2022-02-01 16:00:00,79.229,2084.5,4459.465,64768.130000000005,16
2022-02-01 17:00:00,0.0,2109.251,4442.442,64100.7,17
2022-02-01 18:00:00,0.0,2105.25,4447.772,61622.42,18
2022-02-01 19:00:00,0.0,2099.5,4526.48,58404.77,19
2022-02-01 20:00:00,0.0,2112.5,4622.11,55086.880000000005,20
2022-02-01 21:00:00,0.0,2114.5,4463.96,51613.0,21
2022-02-01 22:00:00,0.0,2086.25,4425.659,48697.56,22
2022-02-01 23:00:00,0.0,2018.001,4263.936,46166.95,23
2022-02-02 00:00:00,0.0,1962.5,4229.217,44375.5,0
2022-02-02 01:00:00,0.0,2011.5,4269.529,43923.65,1
2022-02-02 02:00:00,0.0,1955.75,4192.457,43585.11,2
2022-02-02 03:00:00,0.0,1995.0,4182.139,43717.7,3
2022-02-02 04:00:00,0.0,2056.75,3804.632,45460.240000000005,4
2022-02-02 05:00:00,0.0,1974.0,3329.66,49773.03,5
2022-02-02 06:00:00,0.0,1598.75,3004.536,56201.44,6
2022-02-02 07:00:00,44.721,1134.0,2511.416,60618.0,7
2022-02-02 08:00:00,746.021,1118.0,2053.726,60286.43,8
2022-02-02 09:00:00,2278.294,1544.499,1816.508,57316.75,9
2022-02-02 10:00:00,3342.944,1793.001,2005.647,55266.33,10
2022-02-02 11:00:00,4225.161,1486.75,2167.721,53803.28,11
2022-02-02 12:00:00,4096.524,1025.0,1910.768,52785.68,12
2022-02-02 13:00:00,4132.259,752.25,1356.666,53314.48,13
2022-02-02 14:00:00,2686.041,517.75,785.445,55781.77,14
2022-02-02 15:00:00,1294.286,413.0,514.708,59695.17,15
2022-02-02 16:00:00,117.593,378.5,282.988,64163.6,16
2022-02-02 17:00:00,0.0,448.75,243.654,63788.79,17
2022-02-02 18:00:00,0.0,543.5,363.878,61123.71,18
2022-02-02 19:00:00,0.0,634.75,540.428,58241.76,19
2022-02-02 20:00:00,0.0,663.5,702.755,55200.83,20
2022-02-02 21:00:00,0.0,654.498,905.057,51495.34,21
2022-02-02 22:00:00,0.0,707.5,957.678,48317.22,22
2022-02-02 23:00:00,0.0,719.75,1092.537,45611.47,23
2022-02-03 00:00:00,0.0,1062.999,1323.953,43865.14,0
2022-02-03 01:00:00,0.0,1387.75,1473.047,43006.380000000005,1
2022-02-03 02:00:00,0.0,1600.251,1651.355,42635.18,2
2022-02-03 03:00:00,0.0,1680.75,1789.684,42715.4,3
2022-02-03 04:00:00,0.0,1670.249,2087.212,44414.29,4
2022-02-03 05:00:00,0.0,1734.75,2647.855,49293.94,5
2022-02-03 06:00:00,0.0,1761.25,2998.738,56291.67,6
2022-02-03 07:00:00,15.889,1775.0,3160.534,60985.46,7
2022-02-03 08:00:00,185.535,1852.25,3334.823,62871.02,8
2022-02-03 09:00:00,531.789,1878.0,3620.865,62855.9,9
2022-02-03 10:00:00,955.333,1588.25,3600.024,62371.64,10
2022-02-03 11:00:00,1280.379,1409.0,3378.725,61638.42,11
2022-02-03 12:00:00,1286.844,1182.75,3383.108,61326.63,12
2022-02-03 13:00:00,1185.774,1094.25,3249.473,60886.47,13
2022-02-03 14:00:00,940.695,1071.0,2815.596,61109.3,14
2022-02-03 15:00:00,541.165,999.001,2409.453,61985.2,15
2022-02-03 16:00:00,59.456,1040.0,2083.126,64748.33,16
2022-02-03 17:00:00,0.0,986.5,1893.593,64126.52,17
2022-02-03 18:00:00,0.0,912.749,1705.222,62048.18,18
2022-02-03 19:00:00,0.0,843.75,1580.065,58863.52,19
2022-02-03 20:00:00,0.0,1243.999,1521.913,55257.77,20
2022-02-03 21:00:00,0.0,1382.25,1566.289,51268.01,21
2022-02-03 22:00:00,0.0,1559.75,1751.038,48283.93,22
2022-02-03 23:00:00,0.0,1891.5,2050.688,46019.18,23
2022-02-04 00:00:00,0.0,2105.001,2283.24,44671.630000000005,0
2022-02-04 01:00:00,0.0,2156.5,2439.446,43771.990000000005,1
2022-02-04 02:00:00,0.0,2172.0,2689.546,43252.66,2
2022-02-04 03:00:00,0.0,2171.25,3217.819,43275.77,3
