,power,potential,cost,state_of_charge,cycle_count
2021-06-08 21:15:00+00:00,0.0,0.0,0.0,0.275438596,0.0
2021-06-08 21:30:00+00:00,-0.933333333,-1.866666667,-0.927665804,0.38627193,0.055416667
2021-06-08 21:45:00+00:00,-1.0,-2.0,-0.930036947,0.50502193,0.059375
2021-06-08 22:00:00+00:00,-0.6,-1.2,-0.523965698,0.57627193,0.035625
2021-06-08 22:15:00+00:00,-0.2,-0.4,-0.167251721,0.60002193,0.011875
2021-06-08 22:30:00+00:00,-0.2,-0.4,-0.162436101,0.62377193,0.011875
2021-06-08 22:45:00+00:00,-0.266666667,-0.533333333,-0.209593978,0.655438596,0.015833333
2021-06-08 23:00:00+00:00,0.066666667,0.133333333,0.075988889,0.646666667,0.004385965
2021-06-08 23:15:00+00:00,0.2,0.4,0.231159865,0.620350877,0.013157895
2021-06-08 23:30:00+00:00,0.6,1.2,0.729783646,0.541403509,0.039473684
2021-06-08 23:45:00+00:00,0.0,0.0,0.0,0.541403509,0.0
2021-06-09 00:00:00+00:00,0.8,1.6,1.141994283,0.436140351,0.052631579
2021-06-09 00:15:00+00:00,0.0,0.0,0.0,0.436140351,0.0
2021-06-09 00:30:00+00:00,0.0,0.0,0.0,0.436140351,0.0
2021-06-09 00:45:00+00:00,0.0,0.0,0.0,0.436140351,0.0
2021-06-09 01:00:00+00:00,0.0,0.0,0.0,0.436140351,0.0
2021-06-09 01:15:00+00:00,0.0,0.0,0.0,0.436140351,0.0
2021-06-09 01:30:00+00:00,0.066666667,0.133333333,0.108786029,0.427368421,0.004385965
2021-06-09 01:45:00+00:00,0.0,0.0,0.0,0.427368421,0.0
2021-06-09 02:00:00+00:00,0.0,0.0,0.0,0.427368421,0.0
2021-06-09 02:15:00+00:00,0.0,0.0,0.0,0.427368421,0.0
2021-06-09 02:30:00+00:00,0.066666667,0.133333333,0.111698451,0.418596491,0.004385965
2021-06-09 02:45:00+00:00,0.0,0.0,0.0,0.418596491,0.0
2021-06-09 03:00:00+00:00,0.0,0.0,0.0,0.418596491,0.0
2021-06-09 03:15:00+00:00,-0.333333333,-0.666666667,-0.314209346,0.458179825,0.019791667
2021-06-09 03:30:00+00:00,-0.333333333,-0.666666667,-0.305055512,0.497763158,0.019791667
2021-06-09 03:45:00+00:00,0.0,0.0,0.0,0.497763158,0.0
2021-06-09 04:00:00+00:00,0.0,0.0,0.0,0.497763158,0.0
2021-06-09 04:15:00+00:00,0.0,0.0,0.0,0.497763158,0.0
2021-06-09 04:30:00+00:00,0.2,0.4,0.283149763,0.471447368,0.013157895
2021-06-09 04:45:00+00:00,0.466666667,0.933333333,0.746729123,0.41004386,0.030701754
2021-06-09 05:00:00+00:00,0.0,0.0,0.0,0.41004386,0.0
2021-06-09 05:15:00+00:00,0.333333333,0.666666667,0.614830645,0.366184211,0.021929825
2021-06-09 05:30:00+00:00,0.933333333,1.866666667,2.812488779,0.243377193,0.061403509
2021-06-09 05:45:00+00:00,-0.066666667,-0.133333333,-0.070048637,0.25129386,0.003958333
2021-06-09 06:00:00+00:00,0.0,0.0,0.0,0.25129386,0.0
2021-06-09 06:15:00+00:00,0.0,0.0,0.0,0.25129386,0.0
2021-06-09 06:30:00+00:00,0.0,0.0,0.0,0.25129386,0.0
2021-06-09 06:45:00+00:00,-0.066666667,-0.133333333,-0.069350536,0.259210526,0.003958333
2021-06-09 07:00:00+00:00,0.0,0.0,0.0,0.259210526,0.0
2021-06-09 07:15:00+00:00,0.0,0.0,0.0,0.259210526,0.0
2021-06-09 07:30:00+00:00,0.0,0.0,0.0,0.259210526,0.0
2021-06-09 07:45:00+00:00,-0.266666667,-0.533333333,-0.274048555,0.290877193,0.015833333
2021-06-09 08:00:00+00:00,0.066666667,0.133333333,0.235425011,0.282105263,0.004385965
2021-06-09 08:15:00+00:00,0.0,0.0,0.0,0.282105263,0.0
2021-06-09 08:30:00+00:00,0.0,0.0,0.0,0.282105263,0.0
2021-06-09 08:45:00+00:00,0.0,0.0,0.0,0.282105263,0.0
2021-06-09 09:00:00+00:00,0.066666667,0.133333333,0.246722222,0.273333333,0.004385965
2021-06-09 09:15:00+00:00,0.0,0.0,0.0,0.273333333,0.0
2021-06-09 09:30:00+00:00,0.0,0.0,0.0,0.273333333,0.0
2021-06-09 09:45:00+00:00,0.0,0.0,0.0,0.273333333,0.0
2021-06-09 10:00:00+00:00,0.0,0.0,0.0,0.273333333,0.0
2021-06-09 10:15:00+00:00,0.6,1.2,2.446088373,0.194385965,0.039473684
2021-06-09 10:30:00+00:00,-0.133333333,-0.266666667,-0.146424095,0.210219298,0.007916667
2021-06-09 10:45:00+00:00,0.0,0.0,0.0,0.210219298,0.0
2021-06-09 11:00:00+00:00,0.0,0.0,0.0,0.210219298,0.0
2021-06-09 11:15:00+00:00,0.0,0.0,0.0,0.210219298,0.0
2021-06-09 11:30:00+00:00,-0.066666667,-0.133333333,-0.071788889,0.218135965,0.003958333
2021-06-09 11:45:00+00:00,-0.066666667,-0.133333333,-0.071111111,0.226052632,0.003958333
2021-06-09 12:00:00+00:00,0.0,0.0,0.0,0.226052632,0.0
2021-06-09 12:15:00+00:00,-0.2,-0.4,-0.211189273,0.249802632,0.011875
2021-06-09 12:30:00+00:00,0.0,0.0,0.0,0.249802632,0.0
2021-06-09 12:45:00+00:00,0.0,0.0,0.0,0.249802632,0.0
2021-06-09 13:00:00+00:00,-0.066666667,-0.133333333,-0.069350536,0.257719298,0.003958333
2021-06-09 13:15:00+00:00,0.0,0.0,0.0,0.257719298,0.0
2021-06-09 13:30:00+00:00,0.266666667,0.533333333,1.074148895,0.222631579,0.01754386
2021-06-09 13:45:00+00:00,0.066666667,0.133333333,0.280244444,0.213859649,0.004385965
2021-06-09 14:00:00+00:00,-0.533333333,-1.066666667,-0.559890804,0.277192982,0.031666667
2021-06-09 14:15:00+00:00,0.0,0.0,0.0,0.277192982,0.0
2021-06-09 14:30:00+00:00,0.0,0.0,0.0,0.277192982,0.0
2021-06-09 14:45:00+00:00,-0.066666667,-0.133333333,-0.068188889,0.285109649,0.003958333
2021-06-09 15:00:00+00:00,-1.0,-2.0,-0.991998106,0.403859649,0.059375
2021-06-09 15:15:00+00:00,-0.733333333,-1.466666667,-0.686167169,0.490942982,0.043541667
2021-06-09 15:30:00+00:00,-0.4,-0.8,-0.357012533,0.538442982,0.02375
2021-06-09 15:45:00+00:00,0.066666667,0.133333333,0.114508583,0.528815789,0.012730263
2021-06-09 16:00:00+00:00,-1.0,-2.0,-0.833941317,0.647565789,0.059375
2021-06-09 16:15:00+00:00,-0.533333333,-1.066666667,-0.386303151,0.710899123,0.031666667
2021-06-09 16:30:00+00:00,0.066666667,0.133333333,0.073985827,0.702127193,0.004385965
2021-06-09 16:45:00+00:00,0.666666667,1.333333333,0.759854742,0.614407895,0.043859649
2021-06-09 17:00:00+00:00,-1.0,-2.0,-0.729814133,0.733157895,0.059375
2021-06-09 17:15:00+00:00,0.0,0.0,0.063791845,0.731447368,0.016688596
2021-06-09 17:30:00+00:00,0.933333333,1.866666667,1.056828139,0.608640351,0.061403509
2021-06-09 17:45:00+00:00,1.0,2.0,1.289181189,0.477061404,0.065789474
2021-06-09 18:00:00+00:00,-1.0,-2.0,-0.875299425,0.595811404,0.059375
2021-06-09 18:15:00+00:00,0.4,0.8,0.492086252,0.543179825,0.026315789
2021-06-09 18:30:00+00:00,0.0,0.0,0.02714457,0.542324561,0.008344298
2021-06-09 18:45:00+00:00,1.0,2.0,1.473086224,0.410745614,0.065789474
2021-06-09 19:00:00+00:00,0.6,1.2,1.181259345,0.331798246,0.039473684
2021-06-09 19:15:00+00:00,0.866666667,1.733333333,3.03968315,0.217763158,0.057017544
2021-06-09 19:30:00+00:00,0.0,0.0,0.0,0.217763158,0.0
2021-06-09 19:45:00+00:00,0.0,0.0,0.0,0.217763158,0.0
2021-06-09 20:00:00+00:00,0.0,0.0,0.0,0.217763158,0.0
2021-06-09 20:15:00+00:00,0.2,0.4,0.860345989,0.191447368,0.013157895
2021-06-09 20:30:00+00:00,0.0,0.0,0.0,0.191447368,0.0
2021-06-09 20:45:00+00:00,-0.266666667,-0.533333333,-0.289324095,0.223114035,0.015833333
2021-06-09 21:00:00+00:00,0.0,0.0,0.0,0.223114035,0.0
2021-06-09 21:15:00+00:00,-0.066666667,-0.133333333,-0.071111111,0.231030702,0.003958333
2021-06-09 21:30:00+00:00,-0.933333333,-1.866666667,-0.954777936,0.341864035,0.055416667
2021-06-09 21:45:00+00:00,-1.0,-2.0,-0.963218556,0.460614035,0.059375
2021-06-09 22:00:00+00:00,0.0,0.0,0.0,0.460614035,0.0
2021-06-09 22:15:00+00:00,0.133333333,0.266666667,0.214028121,0.443070175,0.00877193
2021-06-09 22:30:00+00:00,-0.2,-0.4,-0.188830889,0.466820175,0.011875
2021-06-09 22:45:00+00:00,-0.533333333,-1.066666667,-0.488333763,0.530153509,0.031666667
2021-06-09 23:00:00+00:00,0.333333333,0.666666667,0.459539853,0.48629386,0.021929825
2021-06-09 23:15:00+00:00,0.333333333,0.666666667,0.510624088,0.442434211,0.021929825
2021-06-09 23:30:00+00:00,0.0,0.0,0.0,0.442434211,0.0
2021-06-09 23:45:00+00:00,-0.133333333,-0.266666667,-0.126330889,0.458267544,0.007916667
2021-06-10 00:00:00+00:00,0.333333333,0.666666667,0.554654245,0.414407895,0.021929825
2021-06-10 00:15:00+00:00,0.066666667,0.133333333,0.117728194,0.405635965,0.004385965
2021-06-10 00:30:00+00:00,-0.066666667,-0.133333333,-0.064466667,0.413552632,0.003958333
2021-06-10 00:45:00+00:00,0.0,0.0,0.0,0.413552632,0.0
2021-06-10 01:00:00+00:00,0.0,0.0,0.0,0.413552632,0.0
2021-06-10 01:15:00+00:00,0.0,0.0,0.0,0.413552632,0.0
2021-06-10 01:30:00+00:00,0.0,0.0,0.0,0.413552632,0.0
2021-06-10 01:45:00+00:00,0.0,0.0,0.0,0.413552632,0.0
2021-06-10 02:00:00+00:00,0.0,0.0,0.0,0.413552632,0.0
2021-06-10 02:15:00+00:00,0.0,0.0,0.0,0.413552632,0.0
2021-06-10 02:30:00+00:00,0.0,0.0,0.0,0.413552632,0.0
2021-06-10 02:45:00+00:00,0.0,0.0,0.0,0.413552632,0.0
2021-06-10 03:00:00+00:00,0.2,0.4,0.360284357,0.387236842,0.013157895
2021-06-10 03:15:00+00:00,0.0,0.0,0.0,0.387236842,0.0
2021-06-10 03:30:00+00:00,0.0,0.0,0.0,0.387236842,0.0
2021-06-10 03:45:00+00:00,-0.466666667,-0.933333333,-0.450709062,0.442653509,0.027708333
2021-06-10 04:00:00+00:00,-0.133333333,-0.266666667,-0.126330889,0.458486842,0.007916667
2021-06-10 04:15:00+00:00,0.066666667,0.133333333,0.10552254,0.449714912,0.004385965
2021-06-10 04:30:00+00:00,0.0,0.0,0.0,0.449714912,0.0
2021-06-10 04:45:00+00:00,0.0,0.0,0.0,0.449714912,0.0
2021-06-10 05:00:00+00:00,0.0,0.0,0.0,0.449714912,0.0
2021-06-10 05:15:00+00:00,0.0,0.0,0.0,0.449714912,0.0
2021-06-10 05:30:00+00:00,0.0,0.0,0.0,0.449714912,0.0
2021-06-10 05:45:00+00:00,-0.133333333,-0.266666667,-0.125519778,0.465548246,0.007916667
2021-06-10 06:00:00+00:00,0.266666667,0.533333333,0.42721691,0.430460526,0.01754386
2021-06-10 06:15:00+00:00,0.0,0.0,0.0,0.430460526,0.0
2021-06-10 06:30:00+00:00,0.0,0.0,0.0,0.430460526,0.0
2021-06-10 06:45:00+00:00,-0.133333333,-0.266666667,-0.126991371,0.44629386,0.007916667
2021-06-10 07:00:00+00:00,0.133333333,0.266666667,0.219955422,0.42875,0.00877193
2021-06-10 07:15:00+00:00,0.0,0.0,0.0,0.42875,0.0
2021-06-10 07:30:00+00:00,0.0,0.0,0.0,0.42875,0.0
2021-06-10 07:45:00+00:00,-0.133333333,-0.266666667,-0.126991371,0.444583333,0.007916667
2021-06-10 08:00:00+00:00,0.0,0.0,0.0,0.444583333,0.0
2021-06-10 08:15:00+00:00,-0.066666667,-0.133333333,-0.063311111,0.4525,0.003958333
2021-06-10 08:30:00+00:00,-0.066666667,-0.133333333,-0.063019778,0.460416667,0.003958333
2021-06-10 08:45:00+00:00,-0.666666667,-1.333333333,-0.6095682,0.539583333,0.039583333
2021-06-10 09:00:00+00:00,-0.4,-0.8,-0.321168881,0.58622807,0.032094298
2021-06-10 09:15:00+00:00,-1.0,-2.0,-0.787423109,0.70497807,0.059375
2021-06-10 09:30:00+00:00,-0.533333333,-1.066666667,-0.338358629,0.768311404,0.031666667
2021-06-10 09:45:00+00:00,0.066666667,0.133333333,0.1094578,0.758684211,0.012730263
2021-06-10 10:00:00+00:00,-0.133333333,-0.266666667,-0.070103085,0.774517544,0.007916667
2021-06-10 10:15:00+00:00,-0.2,-0.4,-0.091900056,0.798267544,0.011875
2021-06-10 10:30:00+00:00,0.0,0.0,0.0,0.798267544,0.0
2021-06-10 10:45:00+00:00,0.0,0.0,0.0,0.798267544,0.0
2021-06-10 11:00:00+00:00,0.2,0.4,0.212791457,0.771951754,0.013157895
2021-06-10 11:15:00+00:00,0.466666667,0.933333333,0.508931612,0.710548246,0.030701754
2021-06-10 11:30:00+00:00,0.4,0.8,0.450887501,0.657916667,0.026315789
2021-06-10 11:45:00+00:00,0.6,1.2,0.709493711,0.578969298,0.039473684
2021-06-10 12:00:00+00:00,0.533333333,1.066666667,0.690648013,0.50879386,0.035087719
2021-06-10 12:15:00+00:00,0.466666667,0.933333333,0.693723688,0.447390351,0.030701754
2021-06-10 12:30:00+00:00,0.066666667,0.133333333,0.108505581,0.438618421,0.004385965
2021-06-10 12:45:00+00:00,0.133333333,0.266666667,0.224905397,0.421074561,0.00877193
2021-06-10 13:00:00+00:00,-0.133333333,-0.266666667,-0.127862135,0.436907895,0.007916667
2021-06-10 13:15:00+00:00,-0.133333333,-0.266666667,-0.126622222,0.452741228,0.007916667
2021-06-10 13:30:00+00:00,0.0,0.0,0.0,0.452741228,0.0
2021-06-10 13:45:00+00:00,0.0,0.0,0.0,0.452741228,0.0
2021-06-10 14:00:00+00:00,-0.2,-0.4,-0.187586466,0.476491228,0.011875
2021-06-10 14:15:00+00:00,0.0,0.0,0.0,0.476491228,0.0
2021-06-10 14:30:00+00:00,-0.066666667,-0.133333333,-0.061619394,0.484407895,0.003958333
2021-06-10 14:45:00+00:00,0.066666667,0.133333333,0.098986569,0.475635965,0.004385965
2021-06-10 15:00:00+00:00,-0.533333333,-1.066666667,-0.485001512,0.538969298,0.031666667
2021-06-10 15:15:00+00:00,0.0,0.0,0.0,0.538969298,0.0
2021-06-10 15:30:00+00:00,0.266666667,0.533333333,0.359422701,0.503881579,0.01754386
2021-06-10 15:45:00+00:00,0.866666667,1.733333333,1.393537993,0.389846491,0.057017544
2021-06-10 16:00:00+00:00,-0.533333333,-1.066666667,-0.513037468,0.453179825,0.031666667
2021-06-10 16:15:00+00:00,0.066666667,0.133333333,0.108505581,0.444407895,0.004385965
2021-06-10 16:30:00+00:00,0.0,0.0,0.0,0.444407895,0.0
2021-06-10 16:45:00+00:00,1.0,2.0,2.027376422,0.312828947,0.065789474
2021-06-10 17:00:00+00:00,-0.666666667,-1.333333333,-0.66338459,0.391995614,0.039583333
2021-06-10 17:15:00+00:00,0.0,0.0,0.0,0.391995614,0.0
2021-06-10 17:30:00+00:00,0.066666667,0.133333333,0.12368488,0.383223684,0.004385965
2021-06-10 17:45:00+00:00,1.0,2.0,2.883979792,0.251644737,0.065789474
2021-06-10 18:00:00+00:00,-0.2,-0.4,-0.20776272,0.275394737,0.011875
2021-06-10 18:15:00+00:00,0.066666667,0.133333333,0.247763192,0.266622807,0.004385965
2021-06-10 18:30:00+00:00,0.066666667,0.133333333,0.257154433,0.257850877,0.004385965
2021-06-10 18:45:00+00:00,0.0,0.0,0.0,0.257850877,0.0
2021-06-10 19:00:00+00:00,0.0,0.0,0.0,0.257850877,0.0
2021-06-10 19:15:00+00:00,0.0,0.0,0.0,0.257850877,0.0
2021-06-10 19:30:00+00:00,0.0,0.0,0.0,0.257850877,0.0
2021-06-10 19:45:00+00:00,0.0,0.0,0.0,0.257850877,0.0
2021-06-10 20:00:00+00:00,0.0,0.0,0.0,0.257850877,0.0
2021-06-10 20:15:00+00:00,0.266666667,0.533333333,1.085953937,0.222763158,0.01754386
2021-06-10 20:30:00+00:00,0.933,1.866,4.862419254,0.1,0.061381579
2021-06-10 20:45:00+00:00,-0.733333333,-1.466666667,-1.491398926,0.187083333,0.043541667
2021-06-10 21:00:00+00:00,0.6,1.2,3.297590092,0.108135965,0.039473684
2021-06-10 21:15:00+00:00,0.061833333,0.123666667,0.415256886,0.1,0.004067982
2021-06-10 21:30:00+00:00,-0.666666667,-1.333333333,-1.415954481,0.179166667,0.039583333
2021-06-10 21:45:00+00:00,-0.133333333,-0.266666667,-0.149648438,0.195,0.007916667
2021-06-10 22:00:00+00:00,0.0,0.0,0.0,0.195,0.0
2021-06-10 22:15:00+00:00,0.0,0.0,0.0,0.195,0.0
2021-06-10 22:30:00+00:00,-0.266666667,-0.533333333,-0.291684484,0.226666667,0.015833333
2021-06-10 22:45:00+00:00,0.0,0.0,0.0,0.226666667,0.0
2021-06-10 23:00:00+00:00,0.0,0.0,0.0,0.226666667,0.0
2021-06-10 23:15:00+00:00,-0.066666667,-0.133333333,-0.07129254,0.234583333,0.003958333
2021-06-10 23:30:00+00:00,0.0,0.0,0.0,0.234583333,0.0
2021-06-10 23:45:00+00:00,0.0,0.0,0.0,0.234583333,0.0
2021-06-11 00:00:00+00:00,0.2,0.4,0.844197447,0.208267544,0.013157895
2021-06-11 00:15:00+00:00,0.0,0.0,0.0,0.208267544,0.0
2021-06-11 00:30:00+00:00,0.0,0.0,0.0,0.208267544,0.0
2021-06-11 00:45:00+00:00,0.0,0.0,0.0,0.208267544,0.0
2021-06-11 01:00:00+00:00,-0.066666667,-0.133333333,-0.07260443,0.216184211,0.003958333
2021-06-11 01:15:00+00:00,0.0,0.0,0.0,0.216184211,0.0
2021-06-11 01:30:00+00:00,-0.733333333,-1.466666667,-0.771614133,0.303267544,0.043541667
2021-06-11 01:45:00+00:00,-0.333333333,-0.666666667,-0.338774668,0.342850877,0.019791667
2021-06-11 02:00:00+00:00,-0.133333333,-0.266666667,-0.133861774,0.358684211,0.007916667
2021-06-11 02:15:00+00:00,0.0,0.0,0.0,0.358684211,0.0
2021-06-11 02:30:00+00:00,-0.133333333,-0.266666667,-0.132533333,0.374517544,0.007916667
2021-06-11 02:45:00+00:00,-0.133333333,-0.266666667,-0.13185586,0.390350877,0.007916667
2021-06-11 03:00:00+00:00,-0.066666667,-0.133333333,-0.0655775,0.398267544,0.003958333
2021-06-11 03:15:00+00:00,0.0,0.0,0.0,0.398267544,0.0
2021-06-11 03:30:00+00:00,0.0,0.0,0.0,0.398267544,0.0
2021-06-11 03:45:00+00:00,0.0,0.0,0.0,0.398267544,0.0
2021-06-11 04:00:00+00:00,-0.133333333,-0.266666667,-0.130203326,0.414100877,0.007916667
2021-06-11 04:15:00+00:00,0.0,0.0,0.0,0.414100877,0.0
2021-06-11 04:30:00+00:00,0.0,0.0,0.0,0.414100877,0.0
2021-06-11 04:45:00+00:00,0.2,0.4,0.360698672,0.387785088,0.013157895
2021-06-11 05:00:00+00:00,0.0,0.0,0.0,0.387785088,0.0
2021-06-11 05:15:00+00:00,0.533333333,1.066666667,1.204127939,0.317609649,0.035087719
2021-06-11 05:30:00+00:00,0.0,0.0,0.0,0.317609649,0.0
2021-06-11 05:45:00+00:00,0.0,0.0,0.0,0.317609649,0.0
2021-06-11 06:00:00+00:00,0.733333333,1.466666667,2.760298069,0.221118421,0.048245614
2021-06-11 06:15:00+00:00,0.0,0.0,0.0,0.221118421,0.0
2021-06-11 06:30:00+00:00,-0.2,-0.4,-0.214039261,0.244868421,0.011875
2021-06-11 06:45:00+00:00,-0.933333333,-1.866666667,-0.960259193,0.355701754,0.055416667
2021-06-11 07:00:00+00:00,0.0,0.0,0.0,0.355701754,0.0
2021-06-11 07:15:00+00:00,-0.066666667,-0.133333333,-0.066444444,0.363618421,0.003958333
2021-06-11 07:30:00+00:00,-1.0,-2.0,-0.969178773,0.482368421,0.059375
2021-06-11 07:45:00+00:00,-1.0,-2.0,-0.898157215,0.601118421,0.059375
2021-06-11 08:00:00+00:00,0.133333333,0.266666667,0.184919436,0.582719298,0.017116228
2021-06-11 08:15:00+00:00,0.133333333,0.266666667,0.166255129,0.565175439,0.00877193
2021-06-11 08:30:00+00:00,-0.2,-0.4,-0.17533983,0.588925439,0.011875
2021-06-11 08:45:00+00:00,0.0,0.0,0.0,0.588925439,0.0
2021-06-11 09:00:00+00:00,0.2,0.4,0.24752603,0.562609649,0.013157895
2021-06-11 09:15:00+00:00,0.066666667,0.133333333,0.085110845,0.553837719,0.004385965
2021-06-11 09:30:00+00:00,0.866666667,1.733333333,1.249137301,0.439802632,0.057017544
2021-06-11 09:45:00+00:00,0.066666667,0.133333333,0.113144757,0.431030702,0.004385965
2021-06-11 10:00:00+00:00,0.333333333,0.666666667,0.59457687,0.387171053,0.021929825
2021-06-11 10:15:00+00:00,0.0,0.0,0.0,0.387171053,0.0
2021-06-11 10:30:00+00:00,0.0,0.0,0.0,0.387171053,0.0
2021-06-11 10:45:00+00:00,0.0,0.0,0.0,0.387171053,0.0
2021-06-11 11:00:00+00:00,0.066666667,0.133333333,0.125492799,0.378399123,0.004385965
2021-06-11 11:15:00+00:00,0.0,0.0,0.0,0.378399123,0.0
2021-06-11 11:30:00+00:00,0.0,0.0,0.0,0.378399123,0.0
2021-06-11 11:45:00+00:00,-0.333333333,-0.666666667,-0.327125297,0.417982456,0.019791667
2021-06-11 12:00:00+00:00,-0.066666667,-0.133333333,-0.064711111,0.425899123,0.003958333
2021-06-11 12:15:00+00:00,-0.533333333,-1.066666667,-0.507608754,0.489232456,0.031666667
2021-06-11 12:30:00+00:00,-0.466666667,-0.933333333,-0.426377533,0.544649123,0.027708333
2021-06-11 12:45:00+00:00,-0.733333333,-1.466666667,-0.634943204,0.631732456,0.043541667
2021-06-11 13:00:00+00:00,-0.2,-0.4,-0.162862342,0.655482456,0.011875
2021-06-11 13:15:00+00:00,0.0,0.0,0.0,0.655482456,0.0
2021-06-11 13:30:00+00:00,-0.133333333,-0.266666667,-0.104962489,0.671315789,0.007916667
2021-06-11 13:45:00+00:00,0.0,0.0,0.0,0.671315789,0.0
2021-06-11 14:00:00+00:00,-0.066666667,-0.133333333,-0.000217136,0.67752193,0.02064693
2021-06-11 14:15:00+00:00,0.466666667,0.933333333,0.543963548,0.616118421,0.030701754
2021-06-11 14:30:00+00:00,0.466666667,0.933333333,0.572588235,0.554714912,0.030701754
2021-06-11 14:45:00+00:00,0.333333333,0.666666667,0.440336816,0.510855263,0.021929825
2021-06-11 15:00:00+00:00,0.933333333,1.866666667,1.510691305,0.388048246,0.061403509
2021-06-11 15:15:00+00:00,0.0,0.0,0.0,0.388048246,0.0
2021-06-11 15:30:00+00:00,0.0,0.0,0.0,0.388048246,0.0
2021-06-11 15:45:00+00:00,0.133333333,0.266666667,0.257595755,0.370504386,0.00877193
2021-06-11 16:00:00+00:00,0.0,0.0,0.0,0.370504386,0.0
2021-06-11 16:15:00+00:00,0.0,0.0,0.0,0.370504386,0.0
2021-06-11 16:30:00+00:00,0.0,0.0,0.0,0.370504386,0.0
2021-06-11 16:45:00+00:00,0.133333333,0.266666667,0.285907447,0.352960526,0.00877193
2021-06-11 17:00:00+00:00,-0.666666667,-1.333333333,-0.656081298,0.432127193,0.039583333
2021-06-11 17:15:00+00:00,0.0,0.0,0.0,0.432127193,0.0
2021-06-11 17:30:00+00:00,0.333333333,0.666666667,0.592127688,0.388267544,0.021929825
2021-06-11 17:45:00+00:00,0.466666667,0.933333333,1.029339478,0.326864035,0.030701754
2021-06-11 18:00:00+00:00,0.133333333,0.266666667,0.371234254,0.309320175,0.00877193
2021-06-11 18:15:00+00:00,0.266666667,0.533333333,0.941870086,0.274232456,0.01754386
2021-06-11 18:30:00+00:00,0.0,0.0,0.0,0.274232456,0.0
2021-06-11 18:45:00+00:00,0.0,0.0,0.0,0.274232456,0.0
2021-06-11 19:00:00+00:00,0.733333333,1.466666667,3.140572226,0.177741228,0.048245614
2021-06-11 19:15:00+00:00,0.0,0.0,0.0,0.177741228,0.0
2021-06-11 19:30:00+00:00,-0.066666667,-0.133333333,-0.076077778,0.185657895,0.003958333
2021-06-11 19:45:00+00:00,0.0,0.0,0.0,0.185657895,0.0
2021-06-11 20:00:00+00:00,0.066666667,0.133333333,0.322068988,0.176885965,0.004385965
2021-06-11 20:15:00+00:00,0.584333333,1.168666667,3.422624671,0.1,0.038442982
2021-06-11 20:30:00+00:00,-0.6,-1.2,-1.350632391,0.17125,0.035625
2021-06-11 20:45:00+00:00,-0.066666667,-0.133333333,-0.07823124,0.179166667,0.003958333
2021-06-11 21:00:00+00:00,0.333333333,0.666666667,1.767375855,0.135307018,0.021929825
2021-06-11 21:15:00+00:00,0.0,0.0,0.0,0.135307018,0.0
2021-06-11 21:30:00+00:00,-0.266666667,-0.533333333,-0.360666112,0.166973684,0.015833333
2021-06-11 21:45:00+00:00,-0.333333333,-0.666666667,-0.380795813,0.206557018,0.019791667
2021-06-11 22:00:00+00:00,-0.133333333,-0.266666667,-0.146444444,0.222390351,0.007916667
2021-06-11 22:15:00+00:00,0.066666667,0.133333333,0.289228098,0.213618421,0.004385965
2021-06-11 22:30:00+00:00,0.0,0.0,0.0,0.213618421,0.0
2021-06-11 22:45:00+00:00,0.0,0.0,0.0,0.213618421,0.0
2021-06-11 23:00:00+00:00,0.2,0.4,0.923369197,0.187302632,0.013157895
2021-06-11 23:15:00+00:00,0.0,0.0,0.0,0.187302632,0.0
2021-06-11 23:30:00+00:00,-0.733333333,-1.466666667,-0.795651108,0.274385965,0.043541667
2021-06-11 23:45:00+00:00,-0.266666667,-0.533333333,-0.277363413,0.306052632,0.015833333
2021-06-12 00:00:00+00:00,0.2,0.4,0.704731551,0.279736842,0.013157895
2021-06-12 00:15:00+00:00,0.0,0.0,0.0,0.279736842,0.0
2021-06-12 00:30:00+00:00,-0.866666667,-1.733333333,-0.883529195,0.382653509,0.051458333
2021-06-12 00:45:00+00:00,0.2,0.4,0.482730922,0.355482456,0.021502193
2021-06-12 01:00:00+00:00,0.2,0.4,0.471472038,0.329166667,0.013157895
2021-06-12 01:15:00+00:00,0.0,0.0,0.0,0.329166667,0.0
2021-06-12 01:30:00+00:00,0.0,0.0,0.0,0.329166667,0.0
2021-06-12 01:45:00+00:00,0.0,0.0,0.0,0.329166667,0.0
2021-06-12 02:00:00+00:00,0.0,0.0,0.0,0.329166667,0.0
2021-06-12 02:15:00+00:00,0.0,0.0,0.0,0.329166667,0.0
2021-06-12 02:30:00+00:00,0.0,0.0,0.0,0.329166667,0.0
2021-06-12 02:45:00+00:00,-0.666666667,-1.333333333,-0.667865323,0.408333333,0.039583333
2021-06-12 03:00:00+00:00,0.333333333,0.666666667,0.645609333,0.364473684,0.021929825
2021-06-12 03:15:00+00:00,-0.066666667,-0.133333333,-0.066944444,0.372390351,0.003958333
2021-06-12 03:30:00+00:00,-0.6,-1.2,-0.5907,0.443640351,0.035625
2021-06-12 03:45:00+00:00,-0.933333333,-1.866666667,-0.87492019,0.554473684,0.055416667
2021-06-12 04:00:00+00:00,-0.066666667,-0.133333333,-0.033621985,0.561535088,0.012302632
2021-06-12 04:15:00+00:00,-0.466666667,-0.933333333,-0.41051937,0.616951754,0.027708333
2021-06-12 04:30:00+00:00,-0.066666667,-0.133333333,-0.056770935,0.624868421,0.003958333
