Date,Median,75th Percentile,90th Percentile
2044-06-30,0.7242508982511341,0.8538117687029899,0.8842500440188212
2044-07-31,0.7648841187563007,0.9008800203022469,0.9447106449549898
2044-08-31,0.7179346692069208,0.8443756708935977,0.8855933834729709
2044-09-30,0.705423842198666,0.8289286876282012,0.8724419825974726
2044-10-31,0.74154669109759,0.8698181620546795,0.9296602655204441
2044-11-30,0.7327892607734194,0.8586454759833901,0.9224699621947583
2044-12-31,0.7653995552505516,0.8947739365691839,0.9776890125686695
2045-01-31,0.7849475770292091,0.9367899471301223,0.9488961679033291
2045-02-28,0.8037731182792894,0.9551545142252419,0.970698515882611
2045-03-31,0.8122485556632006,0.9645750268036923,0.983676789537337
2045-04-30,0.758867879083918,0.8985709948959417,0.9202133796515621
2045-05-31,0.7620950056103157,0.8997541177780634,0.9285854190655487
2045-06-30,0.7234717306510334,0.8527144964242028,0.8834235036420298
2045-07-31,0.763923643288411,0.8995256591287764,0.9436704651860576
2045-08-31,0.7170773675148014,0.8431825298539751,0.8846724723353682
2045-09-30,0.7046507297195825,0.8279380105971267,0.8716144763062306
2045-10-31,0.7405800084561467,0.868501377590861,0.9286003134756764
2045-11-30,0.7317005430799792,0.8571813227028312,0.9212735560699454
2045-12-31,0.7643137107172124,0.8933166786012313,0.9764738346716633
2046-01-31,0.7841507092889395,0.9359530932337952,0.9480547528540573
2046-02-28,0.8029768357773163,0.9538900327029903,0.9697402100915966
2046-03-31,0.8113170765402078,0.9634244296585674,0.9826133085580554
2046-04-30,0.7580212146778067,0.897517074793583,0.9194167191504161
2046-05-31,0.7612057158718915,0.8984794960321221,0.9276150121566149
2046-06-30,0.7227074787148945,0.8516548727398293,0.8825886000818696
2046-07-31,0.7629776361441996,0.8981761200880596,0.9426220763137491
2046-08-31,0.7162325450390548,0.8420321610324504,0.8837444918382416
2046-09-30,0.7038889159318279,0.8269917143735959,0.8707805556098364
2046-10-31,0.7396242326043462,0.8671882124422617,0.9275340801493488
2046-11-30,0.7306217515734283,0.8557204612679714,0.9200714077845416
2046-12-31,0.7632373945621609,0.8918625715700559,0.975253066626339
2047-01-31,0.7833628032772089,0.9351112753312206,0.9472327150396586
2047-02-28,0.8025442619411993,0.9533538001617248,0.9692000939378508
2047-03-31,0.8103937032167764,0.9622765029684978,0.9815452791658265
2047-04-30,0.7571814855219997,0.8964654462000063,0.9186162482102487
2047-05-31,0.7603227362413476,0.8972069827040197,0.9266410724707802
2047-06-30,0.7219487479000969,0.8506563226436944,0.881750600716826
2047-07-31,0.7620369835550578,0.8968283648925215,0.9415706492030372
2047-08-31,0.7153923411535166,0.8409244323259647,0.8828138948452227
2047-09-30,0.7031312841229662,0.8260502829959612,0.8699442606685487
2047-10-31,0.7386724928503168,0.8658763861068386,0.9264655222773476
2047-11-30,0.7295466326521246,0.8542608172624077,0.9188671348371376
