,market_position,shortage_price,surplus_price
2021-10-01 07:00:00+00:00,0.170821791,-46.02,-46.02
2021-10-01 07:15:00+00:00,0.0,-18.59,-18.59
2021-10-01 07:30:00+00:00,0.0,-22.01,-22.01
2021-10-01 07:45:00+00:00,0.0,-8.98,-8.98
2021-10-01 08:00:00+00:00,0.0,-4.99,-4.99
2021-10-01 08:15:00+00:00,0.0,-7.24,-7.24
2021-10-01 08:30:00+00:00,0.0,-7.24,-7.24
2021-10-01 08:45:00+00:00,0.007202216,85.0,85.0
2021-10-01 09:00:00+00:00,0.0,340.93,-10.07
2021-10-01 09:15:00+00:00,-0.6,-207.0,-207.0
2021-10-01 09:30:00+00:00,0.2,280.24,-90.1
2021-10-01 09:45:00+00:00,-0.266666667,301.96,-7.62
2021-10-01 10:00:00+00:00,-0.933333333,435.36,435.36
2021-10-01 10:15:00+00:00,-0.2,-88.46,-88.46
2021-10-01 10:30:00+00:00,0.466666667,202.59,-96.72
2021-10-01 10:45:00+00:00,-0.666666667,325.06,325.06
2021-10-01 11:00:00+00:00,0.2,173.8,-23.84
2021-10-01 11:15:00+00:00,-0.066666667,179.72,179.72
2021-10-01 11:30:00+00:00,-1.0,185.63,185.63
2021-10-01 11:45:00+00:00,-0.533333333,167.89,-207.0
2021-10-01 12:00:00+00:00,1.0,-80.1,-80.1
2021-10-01 12:15:00+00:00,1.0,-80.1,-80.1
2021-10-01 12:30:00+00:00,0.866666667,-10.25,-10.25
2021-10-01 12:45:00+00:00,0.8,115.0,-6.88
2021-10-01 13:00:00+00:00,-0.666666667,177.0,177.0
2021-10-01 13:15:00+00:00,-0.333333333,177.75,177.75
2021-10-01 13:30:00+00:00,-0.866666667,236.8,236.8
2021-10-01 13:45:00+00:00,-1.0,446.88,446.88
2021-10-01 14:00:00+00:00,0.533333333,496.0,-4.48
2021-10-01 14:15:00+00:00,-1.0,446.88,446.88
2021-10-01 14:30:00+00:00,0.066666667,158.84,-3.76
2021-10-01 14:45:00+00:00,-0.466666667,263.45,263.45
2021-10-01 15:00:00+00:00,0.0,282.26,-3.6
2021-10-01 15:15:00+00:00,0.066666667,187.51,187.51
2021-10-01 15:30:00+00:00,-0.4,196.94,196.94
2021-10-01 15:45:00+00:00,-0.133333333,222.07,222.07
2021-10-01 16:00:00+00:00,0.266666667,189.4,-7.0
2021-10-01 16:15:00+00:00,0.933333333,-2.65,-2.65
2021-10-01 16:30:00+00:00,0.2,139.2,139.2
2021-10-01 16:45:00+00:00,0.0,170.14,170.14
2021-10-01 17:00:00+00:00,-0.266666667,177.0,177.0
2021-10-01 17:15:00+00:00,0.133333333,116.0,116.0
2021-10-01 17:30:00+00:00,0.0,167.54,167.54
2021-10-01 17:45:00+00:00,0.0,162.18,162.18
2021-10-01 18:00:00+00:00,-0.2,181.69,161.09
2021-10-01 18:15:00+00:00,0.066666667,-0.1,-0.1
2021-10-01 18:30:00+00:00,0.933333333,-0.1,-0.1
2021-10-01 18:45:00+00:00,-0.466666667,170.97,170.97
2021-10-01 19:00:00+00:00,-0.666666667,204.48,204.48
2021-10-01 19:15:00+00:00,-0.066666667,183.66,168.94
2021-10-01 19:30:00+00:00,0.0,177.75,170.95
2021-10-01 19:45:00+00:00,0.0,189.4,189.4
2021-10-01 20:00:00+00:00,-0.866666667,545.6,545.6
2021-10-01 20:15:00+00:00,-0.333333333,545.6,545.6
2021-10-01 20:30:00+00:00,0.0,405.0,160.03
2021-10-01 20:45:00+00:00,0.0,227.11,227.11
2021-10-01 21:00:00+00:00,-0.066666667,196.94,196.94
2021-10-01 21:15:00+00:00,0.0,332.19,332.19
2021-10-01 21:30:00+00:00,0.0,177.0,159.18
2021-10-01 21:45:00+00:00,0.0,179.72,127.0
2021-10-01 22:00:00+00:00,1.0,-84.98,-84.98
2021-10-01 22:15:00+00:00,0.2,172.09,172.09
2021-10-01 22:30:00+00:00,0.2,170.1,170.1
2021-10-01 22:45:00+00:00,0.2,145.02,145.02
2021-10-01 23:00:00+00:00,0.066666667,135.32,135.32
2021-10-01 23:15:00+00:00,0.066666667,144.62,144.62
2021-10-01 23:30:00+00:00,0.0,144.65,144.65
2021-10-01 23:45:00+00:00,0.0,144.67,144.67
2021-10-02 00:00:00+00:00,0.133333333,166.96,166.96
2021-10-02 00:15:00+00:00,0.2,145.61,145.61
2021-10-02 00:30:00+00:00,0.2,145.61,145.61
2021-10-02 00:45:00+00:00,0.066666667,166.96,166.96
2021-10-02 01:00:00+00:00,0.0,157.19,157.19
2021-10-02 01:15:00+00:00,0.066666667,132.4,132.4
2021-10-02 01:30:00+00:00,0.266666667,110.0,110.0
2021-10-02 01:45:00+00:00,0.066666667,92.27,92.27
2021-10-02 02:00:00+00:00,0.8,57.54,57.54
2021-10-02 02:15:00+00:00,0.133333333,94.71,94.71
2021-10-02 02:30:00+00:00,0.8,57.54,57.54
2021-10-02 02:45:00+00:00,-0.2,156.86,156.86
2021-10-02 03:00:00+00:00,-0.466666667,172.14,172.14
2021-10-02 03:15:00+00:00,0.0,83.85,83.85
2021-10-02 03:30:00+00:00,-0.466666667,162.4,162.4
2021-10-02 03:45:00+00:00,0.2,57.54,57.54
2021-10-02 04:00:00+00:00,0.2,90.01,90.01
2021-10-02 04:15:00+00:00,0.133333333,-60.0,-60.0
2021-10-02 04:30:00+00:00,0.266666667,93.11,93.11
2021-10-02 04:45:00+00:00,-0.666666667,166.69,166.69
2021-10-02 05:00:00+00:00,-0.4,166.89,166.89
2021-10-02 05:15:00+00:00,0.0,127.56,127.56
2021-10-02 05:30:00+00:00,0.0,116.18,116.18
2021-10-02 05:45:00+00:00,0.0,138.57,138.57
2021-10-02 06:00:00+00:00,-0.133333333,163.89,163.89
2021-10-02 06:15:00+00:00,0.0,122.68,122.68
2021-10-02 06:30:00+00:00,0.533333333,-35.09,-35.09
2021-10-02 06:45:00+00:00,0.333333333,87.33,87.33
2021-10-02 07:00:00+00:00,0.066666667,124.92,124.92
2021-10-02 07:15:00+00:00,0.333333333,-35.08,-35.08
2021-10-02 07:30:00+00:00,1.0,-245.4,-245.4
2021-10-02 07:45:00+00:00,-0.2,-400.0,-400.0
2021-10-02 08:00:00+00:00,1.0,-400.0,-400.0
2021-10-02 08:15:00+00:00,0.133333333,-400.0,-400.0
2021-10-02 08:30:00+00:00,0.19501385,-400.0,-400.0
2021-10-02 08:45:00+00:00,0.0,-400.0,-400.0
2021-10-02 09:00:00+00:00,0.0,-400.0,-400.0
2021-10-02 09:15:00+00:00,0.0,-75.98,-75.98
2021-10-02 09:30:00+00:00,0.0,-204.9,-204.9
2021-10-02 09:45:00+00:00,0.0,-160.0,-160.0
2021-10-02 10:00:00+00:00,0.0,-47.66,-47.66
2021-10-02 10:15:00+00:00,0.0,-179.5,-179.5
2021-10-02 10:30:00+00:00,-0.533333333,175.89,175.89
2021-10-02 10:45:00+00:00,0.590951062,-12.65,-12.65
2021-10-02 11:00:00+00:00,0.0,156.03,156.03
2021-10-02 11:15:00+00:00,-0.866666667,156.48,156.48
2021-10-02 11:30:00+00:00,0.0,111.62,111.62
2021-10-02 11:45:00+00:00,-0.133333333,111.62,111.62
2021-10-02 12:00:00+00:00,0.333333333,-47.65,-47.65
2021-10-02 12:15:00+00:00,0.774699908,-77.75,-77.75
2021-10-02 12:30:00+00:00,-0.066666667,-17.65,-17.65
2021-10-02 12:45:00+00:00,0.073868883,-107.75,-107.75
2021-10-02 13:00:00+00:00,-0.2,126.15,126.15
2021-10-02 13:15:00+00:00,-0.333333333,126.15,126.15
2021-10-02 13:30:00+00:00,-0.666666667,198.89,198.89
2021-10-02 13:45:00+00:00,-1.0,208.47,208.47
2021-10-02 14:00:00+00:00,-0.933333333,337.11,337.11
2021-10-02 14:15:00+00:00,-0.4,211.66,211.66
2021-10-02 14:30:00+00:00,0.066666667,137.51,137.51
2021-10-02 14:45:00+00:00,-0.266666667,198.89,198.89
2021-10-02 15:00:00+00:00,0.066666667,-17.98,-17.98
2021-10-02 15:15:00+00:00,0.4,221.24,221.24
2021-10-02 15:30:00+00:00,-0.266666667,181.89,181.89
2021-10-02 15:45:00+00:00,-0.4,191.89,120.0
2021-10-02 16:00:00+00:00,0.866666667,-179.5,-179.5
2021-10-02 16:15:00+00:00,0.8,-13.99,-13.99
2021-10-02 16:30:00+00:00,0.866666667,-80.0,-80.0
2021-10-02 16:45:00+00:00,1.0,-13.04,-13.04
2021-10-02 17:00:00+00:00,0.866666667,-207.0,-207.0
2021-10-02 17:15:00+00:00,0.05189289,-179.75,-179.75
2021-10-02 17:30:00+00:00,0.0,-179.75,-179.75
2021-10-02 17:45:00+00:00,0.0,-179.75,-179.75
2021-10-02 18:00:00+00:00,0.0,52.79,52.79
2021-10-02 18:15:00+00:00,0.0,-18.86,-18.86
2021-10-02 18:30:00+00:00,0.0,-18.18,-18.18
2021-10-02 18:45:00+00:00,0.0,-36.17,-36.17
2021-10-02 19:00:00+00:00,0.0,274.6,-17.62
2021-10-02 19:15:00+00:00,0.0,-4.35,-4.35
2021-10-02 19:30:00+00:00,0.0,-7.24,-7.24
2021-10-02 19:45:00+00:00,0.0,-14.09,-14.09
2021-10-02 20:00:00+00:00,-0.333333333,118.63,118.63
2021-10-02 20:15:00+00:00,0.0,96.71,96.71
2021-10-02 20:30:00+00:00,0.2,-7.24,-7.24
2021-10-02 20:45:00+00:00,0.066666667,-7.24,-7.24
2021-10-02 21:00:00+00:00,-0.866666667,326.79,326.79
2021-10-02 21:15:00+00:00,0.533333333,124.26,-35.38
2021-10-02 21:30:00+00:00,0.266666667,40.09,40.09
2021-10-02 21:45:00+00:00,0.133333333,20.09,20.09
2021-10-02 22:00:00+00:00,0.066666667,198.89,-7.96
2021-10-02 22:15:00+00:00,-0.333333333,30.01,30.01
2021-10-02 22:30:00+00:00,0.333333333,-24.99,-24.99
2021-10-02 22:45:00+00:00,0.113388735,-37.53,-37.53
2021-10-02 23:00:00+00:00,0.0,76.53,-214.5
2021-10-02 23:15:00+00:00,0.0,13.62,-17.0
2021-10-02 23:30:00+00:00,0.0,-13.83,-13.83
2021-10-02 23:45:00+00:00,0.0,-73.75,-73.75
2021-10-03 00:00:00+00:00,0.0,13.13,-251.9
2021-10-03 00:15:00+00:00,0.0,13.13,-22.0
2021-10-03 00:30:00+00:00,0.0,-17.0,-17.0
2021-10-03 00:45:00+00:00,0.0,-7.15,-7.15
2021-10-03 01:00:00+00:00,0.0,-126.9,-126.9
2021-10-03 01:15:00+00:00,0.0,-22.0,-22.0
2021-10-03 01:30:00+00:00,0.0,12.68,12.68
2021-10-03 01:45:00+00:00,0.0,23.09,23.09
2021-10-03 02:00:00+00:00,0.0,-212.1,-212.1
2021-10-03 02:15:00+00:00,0.0,12.98,12.98
2021-10-03 02:30:00+00:00,0.0,27.98,27.98
2021-10-03 02:45:00+00:00,0.0,-2.73,-2.73
2021-10-03 03:00:00+00:00,0.0,-156.9,-156.9
2021-10-03 03:15:00+00:00,0.0,80.89,80.89
2021-10-03 03:30:00+00:00,0.0,63.43,63.43
2021-10-03 03:45:00+00:00,-0.6,206.89,206.89
2021-10-03 04:00:00+00:00,0.4,-107.66,-107.66
2021-10-03 04:15:00+00:00,0.0,104.03,104.03
2021-10-03 04:30:00+00:00,-0.933333333,208.98,208.98
2021-10-03 04:45:00+00:00,-1.0,210.87,210.87
2021-10-03 05:00:00+00:00,-0.2,149.9,149.9
2021-10-03 05:15:00+00:00,-0.266666667,172.81,172.81
2021-10-03 05:30:00+00:00,-0.533333333,176.56,176.56
2021-10-03 05:45:00+00:00,0.466666667,-80.1,-80.1
2021-10-03 06:00:00+00:00,0.333333333,324.73,324.73
2021-10-03 06:15:00+00:00,-1.0,353.75,353.75
2021-10-03 06:30:00+00:00,-0.066666667,172.66,172.66
2021-10-03 06:45:00+00:00,-0.733333333,250.02,250.02
2021-10-03 07:00:00+00:00,-0.866666667,627.16,627.16
2021-10-03 07:15:00+00:00,0.133333333,172.66,170.55
2021-10-03 07:30:00+00:00,-0.066666667,627.16,627.16
2021-10-03 07:45:00+00:00,-0.4,627.16,627.16
2021-10-03 08:00:00+00:00,0.133333333,161.31,161.31
2021-10-03 08:15:00+00:00,0.066666667,171.07,171.07
2021-10-03 08:30:00+00:00,0.0,267.14,267.14
2021-10-03 08:45:00+00:00,0.0,201.31,201.31
2021-10-03 09:00:00+00:00,-0.133333333,643.27,643.27
2021-10-03 09:15:00+00:00,0.066666667,256.26,256.26
2021-10-03 09:30:00+00:00,0.0,486.54,486.54
2021-10-03 09:45:00+00:00,-0.133333333,643.27,643.27
2021-10-03 10:00:00+00:00,-0.133333333,703.48,703.48
2021-10-03 10:15:00+00:00,-0.066666667,703.48,703.48
2021-10-03 10:30:00+00:00,-0.133333333,703.48,703.48
2021-10-03 10:45:00+00:00,0.0,431.97,158.98
2021-10-03 11:00:00+00:00,0.266666667,394.9,135.75
2021-10-03 11:15:00+00:00,-0.066666667,622.04,622.04
2021-10-03 11:30:00+00:00,0.466666667,167.15,142.5
2021-10-03 11:45:00+00:00,0.0,382.77,382.77
2021-10-03 12:00:00+00:00,0.466666667,-20.0,-20.0
2021-10-03 12:15:00+00:00,0.133333333,163.49,163.49
2021-10-03 12:30:00+00:00,0.0,99.27,99.27
2021-10-03 12:45:00+00:00,1.0,163.5,-400.0
2021-10-03 13:00:00+00:00,0.0,228.98,228.98
2021-10-03 13:15:00+00:00,-0.333333333,309.98,309.98
2021-10-03 13:30:00+00:00,0.733333333,80.0,80.0
2021-10-03 13:45:00+00:00,0.2,150.0,150.0
2021-10-03 14:00:00+00:00,0.066666667,135.0,135.0
2021-10-03 14:15:00+00:00,0.133333333,-2.74,-2.74
2021-10-03 14:30:00+00:00,0.2,135.0,135.0
2021-10-03 14:45:00+00:00,0.333333333,-10.34,-10.34
2021-10-03 15:00:00+00:00,1.0,75.0,75.0
2021-10-03 15:15:00+00:00,0.066666667,145.0,145.0
2021-10-03 15:30:00+00:00,0.0,150.16,150.16
2021-10-03 15:45:00+00:00,-0.6,162.31,162.31
2021-10-03 16:00:00+00:00,-0.466666667,178.98,178.98
2021-10-03 16:15:00+00:00,-0.066666667,130.8,130.8
2021-10-03 16:30:00+00:00,0.0,157.59,157.59
2021-10-03 16:45:00+00:00,0.333333333,-10.34,-10.34
2021-10-03 17:00:00+00:00,0.2,-6.05,-6.05
2021-10-03 17:15:00+00:00,0.2,143.84,143.84
2021-10-03 17:30:00+00:00,-0.066666667,158.84,158.84
2021-10-03 17:45:00+00:00,0.733333333,134.49,-12.08
2021-10-03 18:00:00+00:00,-0.8,363.03,363.03
2021-10-03 18:15:00+00:00,0.266666667,165.29,-207.0
2021-10-03 18:30:00+00:00,0.866666667,-5.1,-5.1
2021-10-03 18:45:00+00:00,0.933333333,-207.0,-207.0
2021-10-03 19:00:00+00:00,-0.133333333,127.04,127.04
2021-10-03 19:15:00+00:00,0.466666667,-47.75,-47.75
2021-10-03 19:30:00+00:00,0.350507849,-17.92,-17.92
2021-10-03 19:45:00+00:00,0.0,-47.75,-47.75
2021-10-03 20:00:00+00:00,-0.8,175.62,137.2
2021-10-03 20:15:00+00:00,0.2,-193.0,-193.0
2021-10-03 20:30:00+00:00,0.686426593,-207.0,-207.0
2021-10-03 20:45:00+00:00,0.0,-207.0,-207.0
2021-10-03 21:00:00+00:00,0.0,241.54,-47.75
2021-10-03 21:15:00+00:00,-0.466666667,256.26,-77.75
2021-10-03 21:30:00+00:00,0.517082179,-107.75,-107.75
2021-10-03 21:45:00+00:00,0.0,-136.0,-136.0
2021-10-03 22:00:00+00:00,0.0,-95.8,-95.8
2021-10-03 22:15:00+00:00,0.0,-26.47,-26.47
2021-10-03 22:30:00+00:00,0.0,-15.46,-15.46
2021-10-03 22:45:00+00:00,0.0,-32.61,-32.61
2021-10-03 23:00:00+00:00,-0.066666667,243.78,243.78
2021-10-03 23:15:00+00:00,-0.866666667,174.78,174.78
2021-10-03 23:30:00+00:00,0.0,112.9,112.9
2021-10-03 23:45:00+00:00,-0.133333333,112.9,112.9
2021-10-04 00:00:00+00:00,0.0,124.67,124.67
2021-10-04 00:15:00+00:00,-0.933333333,171.78,171.78
2021-10-04 00:30:00+00:00,0.133333333,95.45,95.45
2021-10-04 00:45:00+00:00,-0.066666667,112.56,112.56
2021-10-04 01:00:00+00:00,0.066666667,97.34,97.34
2021-10-04 01:15:00+00:00,-0.066666667,128.28,128.28
2021-10-04 01:30:00+00:00,-0.133333333,175.98,175.98
2021-10-04 01:45:00+00:00,-1.0,181.98,181.98
2021-10-04 02:00:00+00:00,0.0,124.95,124.95
2021-10-04 02:15:00+00:00,0.0,82.3,82.3
2021-10-04 02:30:00+00:00,0.866666667,-7.96,-7.96
2021-10-04 02:45:00+00:00,0.466666667,82.3,82.3
2021-10-04 03:00:00+00:00,0.133333333,65.2,65.2
2021-10-04 03:15:00+00:00,0.533333333,65.2,65.2
2021-10-04 03:30:00+00:00,-0.666666667,511.09,511.09
2021-10-04 03:45:00+00:00,-1.0,511.09,115.2
2021-10-04 04:00:00+00:00,-0.333333333,171.81,171.81
2021-10-04 04:15:00+00:00,-0.466666667,543.69,543.69
2021-10-04 04:30:00+00:00,-1.0,543.69,543.69
2021-10-04 04:45:00+00:00,0.0,165.81,165.81
2021-10-04 05:00:00+00:00,0.6,84.0,84.0
2021-10-04 05:15:00+00:00,0.133333333,165.81,165.81
2021-10-04 05:30:00+00:00,0.0,167.52,167.52
2021-10-04 05:45:00+00:00,0.0,167.52,167.52
2021-10-04 06:00:00+00:00,0.0,167.49,167.49
2021-10-04 06:15:00+00:00,0.0,164.17,164.17
2021-10-04 06:30:00+00:00,-0.066666667,188.17,188.17
2021-10-04 06:45:00+00:00,0.0,178.17,178.17
2021-10-04 07:00:00+00:00,-0.8,503.21,503.21
2021-10-04 07:15:00+00:00,0.066666667,183.6,183.6
2021-10-04 07:30:00+00:00,0.0,177.81,177.81
2021-10-04 07:45:00+00:00,0.0,167.49,167.49
2021-10-04 08:00:00+00:00,-0.2,503.21,503.21
2021-10-04 08:15:00+00:00,0.2,84.0,84.0
2021-10-04 08:30:00+00:00,0.8,82.0,82.0
2021-10-04 08:45:00+00:00,0.466666667,-3.07,-3.07
2021-10-04 09:00:00+00:00,0.133333333,173.79,-30.0
2021-10-04 09:15:00+00:00,0.933333333,-30.0,-30.0
2021-10-04 09:30:00+00:00,1.0,-60.0,-60.0
2021-10-04 09:45:00+00:00,1.0,-60.0,-60.0
2021-10-04 10:00:00+00:00,1.0,-142.0,-142.0
2021-10-04 10:15:00+00:00,0.174145891,-142.0,-142.0
2021-10-04 10:30:00+00:00,0.0,-142.0,-142.0
2021-10-04 10:45:00+00:00,0.0,-142.0,-142.0
2021-10-04 11:00:00+00:00,0.0,-45.56,-45.56
2021-10-04 11:15:00+00:00,-0.066666667,-23.06,-23.06
2021-10-04 11:30:00+00:00,0.073868883,-65.1,-65.1
2021-10-04 11:45:00+00:00,0.0,86.0,86.0
2021-10-04 12:00:00+00:00,0.0,-20.01,-20.01
2021-10-04 12:15:00+00:00,-0.666666667,165.0,165.0
2021-10-04 12:30:00+00:00,-0.266666667,125.0,125.0
2021-10-04 12:45:00+00:00,-0.933333333,194.09,118.93
2021-10-04 13:00:00+00:00,0.933333333,-58.85,-58.85
2021-10-04 13:15:00+00:00,0.2,88.0,88.0
2021-10-04 13:30:00+00:00,-0.4,132.91,132.91
2021-10-04 13:45:00+00:00,-0.733333333,187.81,187.81
2021-10-04 14:00:00+00:00,0.933333333,-60.0,-60.0
2021-10-04 14:15:00+00:00,-0.666666667,147.5,147.5
2021-10-04 14:30:00+00:00,-0.666666667,177.81,177.81
2021-10-04 14:45:00+00:00,-0.8,179.35,179.35
2021-10-04 15:00:00+00:00,0.6,188.68,-2.65
2021-10-04 15:15:00+00:00,-0.866666667,503.21,503.21
2021-10-04 15:30:00+00:00,-0.4,482.01,482.01
2021-10-04 15:45:00+00:00,-0.933333333,503.21,503.21
2021-10-04 16:00:00+00:00,0.0,-2.65,-2.65
2021-10-04 16:15:00+00:00,-0.4,503.21,503.21
2021-10-04 16:30:00+00:00,-0.066666667,503.2,503.2
2021-10-04 16:45:00+00:00,0.0,482.01,482.01
2021-10-04 17:00:00+00:00,0.333333333,105.0,105.0
2021-10-04 17:15:00+00:00,0.0,167.69,167.69
2021-10-04 17:30:00+00:00,0.133333333,167.69,167.69
2021-10-04 17:45:00+00:00,0.466666667,-2.65,-2.65
2021-10-04 18:00:00+00:00,0.133333333,167.65,167.65
2021-10-04 18:15:00+00:00,0.133333333,112.0,112.0
2021-10-04 18:30:00+00:00,0.466666667,106.58,106.58
2021-10-04 18:45:00+00:00,0.066666667,126.0,126.0
2021-10-04 19:00:00+00:00,0.0,147.09,147.09
2021-10-04 19:15:00+00:00,0.066666667,-2.65,-2.65
2021-10-04 19:30:00+00:00,0.933333333,-7.0,-7.0
2021-10-04 19:45:00+00:00,0.0,-2.65,-2.65
2021-10-04 20:00:00+00:00,0.933333333,-10.93,-10.93
2021-10-04 20:15:00+00:00,-0.466666667,157.09,157.09
2021-10-04 20:30:00+00:00,0.266666667,-10.93,-10.93
2021-10-04 20:45:00+00:00,1.0,-40.93,-40.93
2021-10-04 21:00:00+00:00,0.0,132.4,132.4
2021-10-04 21:15:00+00:00,0.333333333,82.0,82.0
2021-10-04 21:30:00+00:00,1.0,-47.65,-47.65
2021-10-04 21:45:00+00:00,0.320036934,-142.0,-142.0
2021-10-04 22:00:00+00:00,0.0,-32.96,-32.96
2021-10-04 22:15:00+00:00,0.0,-32.96,-32.96
2021-10-04 22:30:00+00:00,0.0,-45.56,-45.56
2021-10-04 22:45:00+00:00,0.0,-48.35,-48.35
2021-10-04 23:00:00+00:00,0.0,178.01,-47.65
2021-10-04 23:15:00+00:00,-0.066666667,85.17,85.17
2021-10-04 23:30:00+00:00,0.0,68.67,68.67
2021-10-04 23:45:00+00:00,0.0,-47.75,-47.75
2021-10-05 00:00:00+00:00,0.066666667,-47.75,-47.75
2021-10-05 00:15:00+00:00,0.0,176.6,176.6
2021-10-05 00:30:00+00:00,-0.533333333,176.6,176.6
2021-10-05 00:45:00+00:00,0.0,125.05,125.05
2021-10-05 01:00:00+00:00,0.0,176.6,176.6
2021-10-05 01:15:00+00:00,0.266666667,176.6,176.6
2021-10-05 01:30:00+00:00,0.0,59.76,59.76
2021-10-05 01:45:00+00:00,0.0,-12.65,-12.65
2021-10-05 02:00:00+00:00,0.0,-207.0,-207.0
2021-10-05 02:15:00+00:00,0.0,-207.0,-207.0
2021-10-05 02:30:00+00:00,0.0,189.56,-172.0
2021-10-05 02:45:00+00:00,0.0,189.56,-207.0
2021-10-05 03:00:00+00:00,0.0,71.0,71.0
2021-10-05 03:15:00+00:00,0.0,37.48,37.48
2021-10-05 03:30:00+00:00,0.0,37.48,37.48
2021-10-05 03:45:00+00:00,0.0,37.48,37.48
2021-10-05 04:00:00+00:00,0.266666667,-7.0,-7.0
2021-10-05 04:15:00+00:00,-0.133333333,150.0,150.0
2021-10-05 04:30:00+00:00,-0.8,184.44,184.44
2021-10-05 04:45:00+00:00,-0.666666667,231.44,231.44
2021-10-05 05:00:00+00:00,-0.733333333,190.51,190.51
2021-10-05 05:15:00+00:00,-0.533333333,282.61,282.61
2021-10-05 05:30:00+00:00,-1.0,387.61,387.61
2021-10-05 05:45:00+00:00,-0.4,255.51,255.51
2021-10-05 06:00:00+00:00,0.066666667,120.16,120.16
2021-10-05 06:15:00+00:00,0.0,399.05,399.05
2021-10-05 06:30:00+00:00,-0.533333333,399.05,399.05
2021-10-05 06:45:00+00:00,0.666666667,130.36,130.36
2021-10-05 07:00:00+00:00,-0.333333333,207.54,207.54
2021-10-05 07:15:00+00:00,0.8,64.0,64.0
2021-10-05 07:30:00+00:00,0.133333333,166.36,166.36
2021-10-05 07:45:00+00:00,0.6,-2.65,-2.65
2021-10-05 08:00:00+00:00,0.666666667,94.04,94.04
2021-10-05 08:15:00+00:00,0.066666667,169.59,169.59
2021-10-05 08:30:00+00:00,0.2,172.13,172.13
2021-10-05 08:45:00+00:00,-0.2,166.11,166.11
2021-10-05 09:00:00+00:00,0.066666667,161.51,161.51
2021-10-05 09:15:00+00:00,-0.466666667,172.13,172.13
2021-10-05 09:30:00+00:00,0.066666667,161.51,161.51
2021-10-05 09:45:00+00:00,0.933333333,-2.65,-2.65
2021-10-05 10:00:00+00:00,0.866666667,-2.65,-2.65
2021-10-05 10:15:00+00:00,1.0,-2.65,-2.65
2021-10-05 10:30:00+00:00,-0.133333333,176.13,176.13
2021-10-05 10:45:00+00:00,-0.533333333,179.13,179.13
2021-10-05 11:00:00+00:00,0.0,118.07,118.07
2021-10-05 11:15:00+00:00,-0.733333333,212.55,212.55
2021-10-05 11:30:00+00:00,-1.0,212.55,212.55
2021-10-05 11:45:00+00:00,-0.533333333,192.77,192.77
2021-10-05 12:00:00+00:00,0.533333333,179.13,179.13
2021-10-05 12:15:00+00:00,-0.933333333,332.11,332.11
2021-10-05 12:30:00+00:00,-1.0,332.11,332.11
2021-10-05 12:45:00+00:00,-0.533333333,365.52,365.52
2021-10-05 13:00:00+00:00,0.333333333,217.55,217.55
2021-10-05 13:15:00+00:00,-0.2,332.36,332.36
2021-10-05 13:30:00+00:00,0.066666667,120.74,120.74
2021-10-05 13:45:00+00:00,0.666666667,130.36,130.36
2021-10-05 14:00:00+00:00,0.933333333,-10.45,-10.45
2021-10-05 14:15:00+00:00,1.0,-10.45,-10.45
2021-10-05 14:30:00+00:00,0.933333333,-10.45,-10.45
2021-10-05 14:45:00+00:00,0.666666667,-10.45,-10.45
2021-10-05 15:00:00+00:00,0.733333333,-142.0,-142.0
2021-10-05 15:15:00+00:00,-0.533333333,167.13,167.13
2021-10-05 15:30:00+00:00,-0.6,170.13,170.13
2021-10-05 15:45:00+00:00,-0.266666667,159.6,159.6
2021-10-05 16:00:00+00:00,-0.8,176.13,176.13
2021-10-05 16:15:00+00:00,-0.466666667,293.21,293.21
2021-10-05 16:30:00+00:00,-0.866666667,309.04,309.04
2021-10-05 16:45:00+00:00,-0.533333333,310.0,310.0
2021-10-05 17:00:00+00:00,0.0,220.54,220.54
2021-10-05 17:15:00+00:00,-0.266666667,320.81,320.81
2021-10-05 17:30:00+00:00,0.0,243.15,243.15
2021-10-05 17:45:00+00:00,0.0,159.55,159.55
2021-10-05 18:00:00+00:00,0.0,377.0,377.0
2021-10-05 18:15:00+00:00,-0.066666667,265.59,265.59
2021-10-05 18:30:00+00:00,0.6,264.89,264.89
2021-10-05 18:45:00+00:00,1.0,374.77,374.77
2021-10-05 19:00:00+00:00,1.0,365.52,365.52
2021-10-05 19:15:00+00:00,1.0,365.52,365.52
2021-10-05 19:30:00+00:00,1.0,341.02,341.02
2021-10-05 19:45:00+00:00,0.733333333,116.67,116.67
2021-10-05 20:00:00+00:00,0.0,120.94,120.94
2021-10-05 20:15:00+00:00,-0.666666667,192.13,192.13
2021-10-05 20:30:00+00:00,-0.733333333,215.98,215.98
2021-10-05 20:45:00+00:00,0.0,113.93,113.93
2021-10-05 21:00:00+00:00,0.4,73.15,73.15
2021-10-05 21:15:00+00:00,0.0,99.09,99.09
2021-10-05 21:30:00+00:00,0.6,62.49,62.49
2021-10-05 21:45:00+00:00,0.0,-3.86,-3.86
2021-10-05 22:00:00+00:00,0.6,-89.01,-89.01
2021-10-05 22:15:00+00:00,0.0,-9.99,-9.99
2021-10-05 22:30:00+00:00,0.133333333,-19.7,-19.7
2021-10-05 22:45:00+00:00,0.20757156,-79.59,-79.59
2021-10-05 23:00:00+00:00,0.0,163.45,-48.43
2021-10-05 23:15:00+00:00,-0.6,178.53,178.53
2021-10-05 23:30:00+00:00,-0.4,161.62,161.62
2021-10-05 23:45:00+00:00,-0.4,125.0,125.0
