Date,TTF
2024-09-25,37.31900024414063
2024-09-26,37.88999938964844
2024-09-27,38.11399841308594
2024-09-30,39.04399871826172
2024-10-01,39.27299880981445
2024-10-02,38.617000579833984
2024-10-03,39.9119987487793
2024-10-04,40.97999954223633
2024-10-07,40.24399948120117
2024-10-08,38.91899871826172
2024-10-09,38.34099960327149
2024-10-10,40.292999267578125
2024-10-11,39.87900161743164
2024-10-14,40.55899810791016
2024-10-15,39.97299957275391
2024-10-16,39.24100112915039
2024-10-17,39.650001525878906
2024-10-18,39.20399856567383
2024-10-21,40.02399826049805
2024-10-22,40.70399856567383
2024-10-23,41.380001068115234
2024-10-24,42.15399932861328
2024-10-25,43.51300048828125
2024-10-28,42.51900100708008
2024-10-29,42.86899948120117
2024-10-30,40.90299987792969
2024-10-31,40.5880012512207
2024-11-01,39.17499923706055
2024-11-04,40.30099868774414
2024-11-05,40.492000579833984
2024-11-06,40.38800048828125
2024-11-07,41.2760009765625
2024-11-08,42.40900039672852
2024-11-11,43.72800064086914
2024-11-12,44.255001068115234
2024-11-13,43.66600036621094
2024-11-14,46.2239990234375
2024-11-15,46.55099868774414
2024-11-18,46.900001525878906
2024-11-19,45.667999267578125
2024-11-20,46.79600143432617
2024-11-21,48.303001403808594
2024-11-22,47.01800155639648
2024-11-25,47.733001708984375
2024-11-26,47.21599960327149
2024-11-27,46.762001037597656
2024-11-29,47.81100082397461
2024-12-02,48.65499877929688
2024-12-03,48.55699920654297
2024-12-04,47.04600143432617
2024-12-05,46.55099868774414
2024-12-06,46.47999954223633
2024-12-09,44.85499954223633
2024-12-10,45.55199813842773
2024-12-11,44.69400024414063
2024-12-12,42.80400085449219
2024-12-13,41.21500015258789
2024-12-16,40.277000427246094
2024-12-17,42.06499862670898
2024-12-18,41.00699996948242
2024-12-19,43.07799911499024
2024-12-20,44.130001068115234
2024-12-23,45.54499816894531
2024-12-24,45.73099899291992
2024-12-26,45.73099899291992
2024-12-27,47.73099899291992
2024-12-30,47.632999420166016
