,Allocation point 1 - Imbalance shortage,Allocation point 1 - Imbalance surplus
2021-06-02 07:45:00+00:00,-7.278666667,0.0
2021-06-02 08:00:00+00:00,-10.011833333,0.0
2021-06-02 08:15:00+00:00,0.0,0.0
2021-06-02 08:30:00+00:00,0.0,0.0
2021-06-02 08:45:00+00:00,0.0,1.1635
2021-06-02 09:00:00+00:00,0.0,3.1805
2021-06-02 09:15:00+00:00,0.0,1.175166667
2021-06-02 09:30:00+00:00,0.0,5.078666667
2021-06-02 09:45:00+00:00,0.0,0.0
2021-06-02 10:00:00+00:00,0.0,2.915
2021-06-02 10:15:00+00:00,0.0,0.0
2021-06-02 10:30:00+00:00,0.0,0.0
2021-06-02 10:45:00+00:00,-2.974,0.0
2021-06-02 11:00:00+00:00,0.0,1.010166667
2021-06-02 11:15:00+00:00,0.0,0.0
2021-06-02 11:30:00+00:00,-2.951,0.0
2021-06-02 11:45:00+00:00,0.0,0.0
2021-06-02 12:00:00+00:00,0.0,1.082666667
2021-06-02 12:15:00+00:00,0.0,0.0
2021-06-02 12:30:00+00:00,0.0,1.2035
2021-06-02 12:45:00+00:00,0.0,0.0
2021-06-02 13:00:00+00:00,0.0,0.0
2021-06-02 13:15:00+00:00,0.0,0.0
2021-06-02 13:30:00+00:00,0.0,9.562
2021-06-02 13:45:00+00:00,0.0,38.813333333
2021-06-02 14:00:00+00:00,-3.5305,0.0
2021-06-02 14:15:00+00:00,0.0,0.0
2021-06-02 14:30:00+00:00,0.0,0.0
2021-06-02 14:45:00+00:00,0.0,0.0
2021-06-02 15:00:00+00:00,0.0,0.0
2021-06-02 15:15:00+00:00,0.0,0.0
2021-06-02 15:30:00+00:00,0.0,16.066
2021-06-02 15:45:00+00:00,-0.978833333,0.0
2021-06-02 16:00:00+00:00,-10.9025,0.0
2021-06-02 16:15:00+00:00,-5.461,0.0
2021-06-02 16:30:00+00:00,0.0,0.0
2021-06-02 16:45:00+00:00,0.0,44.62
2021-06-02 17:00:00+00:00,-11.15,0.0
2021-06-02 17:15:00+00:00,0.0,0.0
2021-06-02 17:30:00+00:00,0.0,63.335
2021-06-02 17:45:00+00:00,0.0,33.778666667
2021-06-02 18:00:00+00:00,0.0,0.0
2021-06-02 18:15:00+00:00,0.0,0.0
2021-06-02 18:30:00+00:00,-2.47,0.0
2021-06-02 18:45:00+00:00,0.0,0.0
2021-06-02 19:00:00+00:00,-1.110166667,0.0
2021-06-02 19:15:00+00:00,-1.110166667,0.0
2021-06-02 19:30:00+00:00,-5.300833333,0.0
2021-06-02 19:45:00+00:00,0.0,0.0
2021-06-02 20:00:00+00:00,0.0,77.7205
2021-06-02 20:15:00+00:00,0.0,19.3947975
2021-06-02 20:30:00+00:00,-6.518333333,0.0
2021-06-02 20:45:00+00:00,-5.550833333,0.0
2021-06-02 21:00:00+00:00,0.0,64.3708125
2021-06-02 21:15:00+00:00,0.0,0.0
2021-06-02 21:30:00+00:00,-10.014,0.0
2021-06-02 21:45:00+00:00,-12.9025,0.0
2021-06-02 22:00:00+00:00,-8.312,0.0
2021-06-02 22:15:00+00:00,0.0,0.0
2021-06-02 22:30:00+00:00,-6.456333333,0.0
2021-06-02 22:45:00+00:00,-7.872,0.0
2021-06-02 23:00:00+00:00,0.0,104.23
2021-06-02 23:15:00+00:00,0.0,5.128
2021-06-02 23:30:00+00:00,0.0,0.0
2021-06-02 23:45:00+00:00,0.0,0.0
2021-06-03 00:00:00+00:00,-5.004166667,0.0
2021-06-03 00:15:00+00:00,0.0,0.0
2021-06-03 00:30:00+00:00,0.0,0.0
2021-06-03 00:45:00+00:00,0.0,0.0
2021-06-03 01:00:00+00:00,-6.455,0.0
2021-06-03 01:15:00+00:00,-16.8875,0.0
2021-06-03 01:30:00+00:00,-15.585,0.0
2021-06-03 01:45:00+00:00,0.0,3.04
2021-06-03 02:00:00+00:00,-13.377,0.0
2021-06-03 02:15:00+00:00,0.0,1.002666667
2021-06-03 02:30:00+00:00,0.0,3.084
2021-06-03 02:45:00+00:00,0.0,3.0735
2021-06-03 03:00:00+00:00,0.0,0.0
2021-06-03 03:15:00+00:00,0.0,0.0
2021-06-03 03:30:00+00:00,-5.034,0.0
2021-06-03 03:45:00+00:00,0.0,0.0
2021-06-03 04:00:00+00:00,6.956666667,0.0
2021-06-03 04:15:00+00:00,-0.956333333,0.0
2021-06-03 04:30:00+00:00,0.0,0.0
2021-06-03 04:45:00+00:00,0.0,0.0
2021-06-03 05:00:00+00:00,0.0,76.981666667
2021-06-03 05:15:00+00:00,0.0,104.975
2021-06-03 05:30:00+00:00,0.0,0.0
2021-06-03 05:45:00+00:00,0.0,6.23
2021-06-03 06:00:00+00:00,0.0,112.5
2021-06-03 06:15:00+00:00,0.0,5.970666667
2021-06-03 06:30:00+00:00,0.0,0.0
2021-06-03 06:45:00+00:00,0.0,2.384333333
2021-06-03 07:00:00+00:00,-3.9655,0.0
2021-06-03 07:15:00+00:00,-5.7475,0.0
2021-06-03 07:30:00+00:00,9.9375,0.0
2021-06-03 07:45:00+00:00,35.335,0.0
2021-06-03 08:00:00+00:00,0.0,17.183333333
2021-06-03 08:15:00+00:00,12.99,0.0
2021-06-03 08:30:00+00:00,32.475,0.0
2021-06-03 08:45:00+00:00,4.397166667,0.0
2021-06-03 09:00:00+00:00,0.0,21.653333333
2021-06-03 09:15:00+00:00,0.0,4.548333333
2021-06-03 09:30:00+00:00,-3.737,0.0
2021-06-03 09:45:00+00:00,0.0,0.0
2021-06-03 10:00:00+00:00,-0.2,0.0
2021-06-03 10:15:00+00:00,0.0,0.0
2021-06-03 10:30:00+00:00,0.0,0.0
2021-06-03 10:45:00+00:00,0.0,0.0
2021-06-03 11:00:00+00:00,19.881,0.0
2021-06-03 11:15:00+00:00,5.470487535,0.0
2021-06-03 11:30:00+00:00,0.0,0.0
2021-06-03 11:45:00+00:00,0.0,1.464333333
2021-06-03 12:00:00+00:00,0.0,-1.996
2021-06-03 12:15:00+00:00,7.761772853,0.0
2021-06-03 12:30:00+00:00,0.0,0.0
2021-06-03 12:45:00+00:00,0.0,0.0
2021-06-03 13:00:00+00:00,0.0,0.0
2021-06-03 13:15:00+00:00,0.0,0.0
2021-06-03 13:30:00+00:00,0.0,9.12
2021-06-03 13:45:00+00:00,0.0,15.617
2021-06-03 14:00:00+00:00,0.0,8.924
2021-06-03 14:15:00+00:00,0.0,0.955166667
2021-06-03 14:30:00+00:00,0.0,7.268333333
2021-06-03 14:45:00+00:00,0.0,21.4875
2021-06-03 15:00:00+00:00,-3.115,0.0
2021-06-03 15:15:00+00:00,0.0,2.131
2021-06-03 15:30:00+00:00,0.0,4.262
2021-06-03 15:45:00+00:00,0.0,2.006333333
2021-06-03 16:00:00+00:00,-8.096833333,0.0
2021-06-03 16:15:00+00:00,-5.922,0.0
2021-06-03 16:30:00+00:00,0.0,0.0
2021-06-03 16:45:00+00:00,0.0,0.0
2021-06-03 17:00:00+00:00,-5.465,0.0
2021-06-03 17:15:00+00:00,0.0,0.0
2021-06-03 17:30:00+00:00,0.0,0.0
2021-06-03 17:45:00+00:00,0.0,5.3275
2021-06-03 18:00:00+00:00,0.0,0.0
2021-06-03 18:15:00+00:00,0.0,8.26
2021-06-03 18:30:00+00:00,0.0,10.655
2021-06-03 18:45:00+00:00,0.0,15.766666667
2021-06-03 19:00:00+00:00,-2.231,0.0
2021-06-03 19:15:00+00:00,0.0,0.0
2021-06-03 19:30:00+00:00,0.0,0.0
2021-06-03 19:45:00+00:00,0.0,2.771333333
2021-06-03 20:00:00+00:00,0.0,0.0
2021-06-03 20:15:00+00:00,0.0,3.744
2021-06-03 20:30:00+00:00,0.0,0.0
2021-06-03 20:45:00+00:00,0.0,0.0
2021-06-03 21:00:00+00:00,0.0,77.623333333
2021-06-03 21:15:00+00:00,0.0,0.0
2021-06-03 21:30:00+00:00,0.0,0.0
2021-06-03 21:45:00+00:00,-5.033333333,0.0
2021-06-03 22:00:00+00:00,0.0,0.0
2021-06-03 22:15:00+00:00,0.0,0.0
2021-06-03 22:30:00+00:00,-4.244,0.0
2021-06-03 22:45:00+00:00,-1.002666667,0.0
2021-06-03 23:00:00+00:00,-2.007333333,0.0
2021-06-03 23:15:00+00:00,-4.014,0.0
2021-06-03 23:30:00+00:00,-4.014666667,0.0
2021-06-03 23:45:00+00:00,-2.9415,0.0
2021-06-04 00:00:00+00:00,0.0,1.899166667
2021-06-04 00:15:00+00:00,0.0,0.0
2021-06-04 00:30:00+00:00,0.0,0.0
2021-06-04 00:45:00+00:00,0.0,0.0
2021-06-04 01:00:00+00:00,0.0,4.5815
2021-06-04 01:15:00+00:00,0.0,0.0
2021-06-04 01:30:00+00:00,0.0,0.0
2021-06-04 01:45:00+00:00,0.0,0.0
2021-06-04 02:00:00+00:00,0.0,0.0
2021-06-04 02:15:00+00:00,0.0,0.0
2021-06-04 02:30:00+00:00,0.0,0.0
2021-06-04 02:45:00+00:00,0.0,0.0
2021-06-04 03:00:00+00:00,0.0,0.0
2021-06-04 03:15:00+00:00,0.0,0.0
2021-06-04 03:30:00+00:00,-11.809,0.0
2021-06-04 03:45:00+00:00,-1.982,0.0
2021-06-04 04:00:00+00:00,-1.904,0.0
2021-06-04 04:15:00+00:00,-4.68,0.0
2021-06-04 04:30:00+00:00,-6.697333333,0.0
2021-06-04 04:45:00+00:00,0.0,0.0
2021-06-04 05:00:00+00:00,-4.031666667,0.0
2021-06-04 05:15:00+00:00,-1.862,0.0
2021-06-04 05:30:00+00:00,0.0,0.0
2021-06-04 05:45:00+00:00,-1.011333333,0.0
2021-06-04 06:00:00+00:00,0.0,5.15
2021-06-04 06:15:00+00:00,0.0,8.505333333
2021-06-04 06:30:00+00:00,0.0,6.364
2021-06-04 06:45:00+00:00,-1.012666667,0.0
2021-06-04 07:00:00+00:00,0.0,16.6265
2021-06-04 07:15:00+00:00,0.0,4.531333333
2021-06-04 07:30:00+00:00,0.0,0.0
2021-06-04 07:45:00+00:00,0.0,0.0
2021-06-04 08:00:00+00:00,0.0,2.011333333
2021-06-04 08:15:00+00:00,-4.378333333,0.0
2021-06-04 08:30:00+00:00,-12.78,0.0
2021-06-04 08:45:00+00:00,-0.985333333,0.0
2021-06-04 09:00:00+00:00,0.0,2.936
2021-06-04 09:15:00+00:00,0.0,4.152666667
2021-06-04 09:30:00+00:00,0.0,6.322
2021-06-04 09:45:00+00:00,0.0,4.608
2021-06-04 10:00:00+00:00,0.0,104.9875
2021-06-04 10:15:00+00:00,0.0,0.0
2021-06-04 10:30:00+00:00,0.0,0.0
2021-06-04 10:45:00+00:00,0.0,0.0
2021-06-04 11:00:00+00:00,-6.897333333,0.0
2021-06-04 11:15:00+00:00,-10.901,0.0
2021-06-04 11:30:00+00:00,-3.0125,0.0
2021-06-04 11:45:00+00:00,0.0,0.0
2021-06-04 12:00:00+00:00,-3.008,0.0
2021-06-04 12:15:00+00:00,-2.925,0.0
2021-06-04 12:30:00+00:00,0.0,0.0
2021-06-04 12:45:00+00:00,0.0,0.0
2021-06-04 13:00:00+00:00,0.0,5.730833333
2021-06-04 13:15:00+00:00,0.0,17.190666667
2021-06-04 13:30:00+00:00,0.0,62.0895
2021-06-04 13:45:00+00:00,0.0,5.4865
2021-06-04 14:00:00+00:00,-5.014166667,0.0
2021-06-04 14:15:00+00:00,-4.230666667,0.0
2021-06-04 14:30:00+00:00,0.0,4.212
2021-06-04 14:45:00+00:00,0.0,46.3395
2021-06-04 15:00:00+00:00,-5.8775,0.0
2021-06-04 15:15:00+00:00,0.0,1.754666667
2021-06-04 15:30:00+00:00,0.0,73.858158333
2021-06-04 15:45:00+00:00,0.0,0.0
2021-06-04 16:00:00+00:00,-2.86673625,0.0
2021-06-04 16:15:00+00:00,-4.016,0.0
2021-06-04 16:30:00+00:00,0.0,3.667
2021-06-04 16:45:00+00:00,0.0,24.469044167
2021-06-04 17:00:00+00:00,-7.932166667,0.0
2021-06-04 17:15:00+00:00,-1.649666667,0.0
2021-06-04 17:30:00+00:00,-1.0915,0.0
2021-06-04 17:45:00+00:00,0.0,43.195
2021-06-04 18:00:00+00:00,-9.062666667,0.0
2021-06-04 18:15:00+00:00,-4.166,0.0
2021-06-04 18:30:00+00:00,0.0,0.0
2021-06-04 18:45:00+00:00,-6.743333333,0.0
2021-06-04 19:00:00+00:00,-7.772,0.0
2021-06-04 19:15:00+00:00,0.0,0.0
2021-06-04 19:30:00+00:00,-6.578666667,0.0
2021-06-04 19:45:00+00:00,-7.401,0.0
2021-06-04 20:00:00+00:00,0.0,0.0
2021-06-04 20:15:00+00:00,-0.999333333,0.0
2021-06-04 20:30:00+00:00,0.0,5.184166667
2021-06-04 20:45:00+00:00,0.0,1.0
2021-06-04 21:00:00+00:00,0.0,105.5225
2021-06-04 21:15:00+00:00,0.0,0.0
2021-06-04 21:30:00+00:00,0.0,3.456
2021-06-04 21:45:00+00:00,0.0,14.069666667
2021-06-04 22:00:00+00:00,0.0,2.282333333
2021-06-04 22:15:00+00:00,0.0,0.0
2021-06-04 22:30:00+00:00,0.0,0.0
2021-06-04 22:45:00+00:00,0.0,0.0
2021-06-04 23:00:00+00:00,-1.243833333,0.0
2021-06-04 23:15:00+00:00,0.0,1.806666667
2021-06-04 23:30:00+00:00,-3.618833333,0.0
2021-06-04 23:45:00+00:00,-6.047,0.0
2021-06-05 00:00:00+00:00,0.0,4.5515
2021-06-05 00:15:00+00:00,0.0,0.0
2021-06-05 00:30:00+00:00,0.0,0.0
2021-06-05 00:45:00+00:00,0.0,0.0
2021-06-05 01:00:00+00:00,0.0,0.0
2021-06-05 01:15:00+00:00,-1.082333333,0.0
2021-06-05 01:30:00+00:00,-4.8725,0.0
2021-06-05 01:45:00+00:00,-13.176333333,0.0
2021-06-05 02:00:00+00:00,-7.572,0.0
2021-06-05 02:15:00+00:00,0.0,10.658666667
2021-06-05 02:30:00+00:00,0.0,10.658666667
2021-06-05 02:45:00+00:00,0.0,3.997
2021-06-05 03:00:00+00:00,0.0,94.742666667
2021-06-05 03:15:00+00:00,0.0,0.0
2021-06-05 03:30:00+00:00,1.3585,0.0
2021-06-05 03:45:00+00:00,-10.52,0.0
2021-06-05 04:00:00+00:00,-2.864,0.0
2021-06-05 04:15:00+00:00,-10.625,0.0
2021-06-05 04:30:00+00:00,-4.295,0.0
2021-06-05 04:45:00+00:00,0.0,0.921833333
2021-06-05 05:00:00+00:00,0.0,13.280666667
2021-06-05 05:15:00+00:00,0.0,25.61
2021-06-05 05:30:00+00:00,0.0,9.326333333
2021-06-05 05:45:00+00:00,0.0,3.75
2021-06-05 06:00:00+00:00,0.0,0.0
2021-06-05 06:15:00+00:00,0.0,11.278666667
2021-06-05 06:30:00+00:00,0.0,17.066
2021-06-05 06:45:00+00:00,0.0,104.005
2021-06-05 07:00:00+00:00,-5.817333333,0.0
2021-06-05 07:15:00+00:00,-7.852833333,0.0
2021-06-05 07:30:00+00:00,0.0,1.633333333
2021-06-05 07:45:00+00:00,0.0,0.0
2021-06-05 08:00:00+00:00,0.0,1.484333333
2021-06-05 08:15:00+00:00,0.0,0.0
2021-06-05 08:30:00+00:00,0.0,0.0
2021-06-05 08:45:00+00:00,0.0,0.0
2021-06-05 09:00:00+00:00,0.0,1.499
2021-06-05 09:15:00+00:00,0.0,1.707333333
2021-06-05 09:30:00+00:00,0.0,20.632
2021-06-05 09:45:00+00:00,0.0,0.0
2021-06-05 10:00:00+00:00,0.0,0.0
2021-06-05 10:15:00+00:00,-9.885,0.0
2021-06-05 10:30:00+00:00,-10.462,0.0
2021-06-05 10:45:00+00:00,-2.75,0.0
2021-06-05 11:00:00+00:00,0.0,0.871833333
2021-06-05 11:15:00+00:00,0.0,2.019666667
2021-06-05 11:30:00+00:00,0.0,0.0
2021-06-05 11:45:00+00:00,0.0,0.0
2021-06-05 12:00:00+00:00,0.0,100.6
2021-06-05 12:15:00+00:00,0.0,100.6
2021-06-05 12:30:00+00:00,0.0,4.196
2021-06-05 12:45:00+00:00,-4.805,0.0
2021-06-05 13:00:00+00:00,0.0,9.0225
2021-06-05 13:15:00+00:00,0.0,0.0
2021-06-05 13:30:00+00:00,0.0,0.0
2021-06-05 13:45:00+00:00,0.0,0.0
2021-06-05 14:00:00+00:00,0.0,0.0
2021-06-05 14:15:00+00:00,0.0,0.0
2021-06-05 14:30:00+00:00,0.0,0.0
2021-06-05 14:45:00+00:00,0.0,0.0
2021-06-05 15:00:00+00:00,-1.093,0.0
2021-06-05 15:15:00+00:00,0.0,0.0
2021-06-05 15:30:00+00:00,0.0,74.34819
2021-06-05 15:45:00+00:00,-1.33406,0.0
2021-06-05 16:00:00+00:00,0.0,0.0
2021-06-05 16:15:00+00:00,0.0,0.0
2021-06-05 16:30:00+00:00,-5.594,0.0
2021-06-05 16:45:00+00:00,0.0,24.622625
2021-06-05 17:00:00+00:00,-12.136,0.0
2021-06-05 17:15:00+00:00,-12.905666667,0.0
2021-06-05 17:30:00+00:00,0.0,3.332
2021-06-05 17:45:00+00:00,0.0,6.5725
2021-06-05 18:00:00+00:00,-2.095,0.0
2021-06-05 18:15:00+00:00,-10.506833333,0.0
2021-06-05 18:30:00+00:00,0.0,0.0
2021-06-05 18:45:00+00:00,0.0,0.0
2021-06-05 19:00:00+00:00,-0.921833333,0.0
2021-06-05 19:15:00+00:00,-9.264666667,0.0
2021-06-05 19:30:00+00:00,-3.687333333,0.0
2021-06-05 19:45:00+00:00,-3.687333333,0.0
2021-06-05 20:00:00+00:00,0.0,11.558333333
2021-06-05 20:15:00+00:00,0.0,7.740833333
2021-06-05 20:30:00+00:00,0.0,8.244
2021-06-05 20:45:00+00:00,0.0,7.185
2021-06-05 21:00:00+00:00,0.0,75.478333333
2021-06-05 21:15:00+00:00,0.0,0.0
2021-06-05 21:30:00+00:00,-10.157,0.0
2021-06-05 21:45:00+00:00,0.0,0.0
2021-06-05 22:00:00+00:00,0.0,113.725
2021-06-05 22:15:00+00:00,0.0,0.0
2021-06-05 22:30:00+00:00,-12.215666667,0.0
2021-06-05 22:45:00+00:00,-8.563333333,0.0
2021-06-05 23:00:00+00:00,0.0,5.638
2021-06-05 23:15:00+00:00,0.0,1.080166667
2021-06-05 23:30:00+00:00,0.0,0.0
2021-06-05 23:45:00+00:00,-3.838666667,0.0
2021-06-06 00:00:00+00:00,-10.166666667,0.0
2021-06-06 00:15:00+00:00,0.0,32.5695
2021-06-06 00:30:00+00:00,0.0,127.995
2021-06-06 00:45:00+00:00,-4.363,0.0
2021-06-06 01:00:00+00:00,-8.958,0.0
2021-06-06 01:15:00+00:00,-1.007833333,0.0
2021-06-06 01:30:00+00:00,-2.030333333,0.0
2021-06-06 01:45:00+00:00,0.0,4.105333333
2021-06-06 02:00:00+00:00,0.0,33.846666667
2021-06-06 02:15:00+00:00,0.0,2.386
2021-06-06 02:30:00+00:00,0.0,0.0
2021-06-06 02:45:00+00:00,-3.145,0.0
2021-06-06 03:00:00+00:00,0.0,74.451666667
2021-06-06 03:15:00+00:00,-2.879,0.0
2021-06-06 03:30:00+00:00,-12.475666667,0.0
2021-06-06 03:45:00+00:00,-6.683833333,0.0
2021-06-06 04:00:00+00:00,0.0,5.156666667
2021-06-06 04:15:00+00:00,0.0,0.0
2021-06-06 04:30:00+00:00,-10.031,0.0
2021-06-06 04:45:00+00:00,-12.375,0.0
2021-06-06 05:00:00+00:00,0.0,93.963333333
2021-06-06 05:15:00+00:00,0.0,10.555
2021-06-06 05:30:00+00:00,5.034,0.0
2021-06-06 05:45:00+00:00,-10.2375,0.0
2021-06-06 06:00:00+00:00,0.0,0.0
2021-06-06 06:15:00+00:00,-2.9335,0.0
2021-06-06 06:30:00+00:00,0.0,0.0
2021-06-06 06:45:00+00:00,0.0,4.3
2021-06-06 07:00:00+00:00,0.0,6.45
2021-06-06 07:15:00+00:00,0.0,0.0
2021-06-06 07:30:00+00:00,0.0,2.096333333
2021-06-06 07:45:00+00:00,0.0,2.05
2021-06-06 08:00:00+00:00,0.0,15.605333333
2021-06-06 08:15:00+00:00,0.0,0.0
2021-06-06 08:30:00+00:00,-3.914,0.0
2021-06-06 08:45:00+00:00,-1.983333333,0.0
2021-06-06 09:00:00+00:00,0.0,0.0
2021-06-06 09:15:00+00:00,0.0,0.0
2021-06-06 09:30:00+00:00,0.0,0.0
2021-06-06 09:45:00+00:00,-1.207333333,0.0
2021-06-06 10:00:00+00:00,0.0,95.237333333
2021-06-06 10:15:00+00:00,0.0,0.0
2021-06-06 10:30:00+00:00,-1.332333333,0.0
2021-06-06 10:45:00+00:00,-1.207333333,0.0
2021-06-06 11:00:00+00:00,0.0,27.027333333
2021-06-06 11:15:00+00:00,0.0,81.082
2021-06-06 11:30:00+00:00,-6.036666667,0.0
2021-06-06 11:45:00+00:00,0.0,0.0
2021-06-06 12:00:00+00:00,-2.248,0.0
2021-06-06 12:15:00+00:00,-4.329333333,0.0
2021-06-06 12:30:00+00:00,0.0,0.0
2021-06-06 12:45:00+00:00,0.0,0.0
2021-06-06 13:00:00+00:00,12.62,0.0
2021-06-06 13:15:00+00:00,-9.935333333,0.0
2021-06-06 13:30:00+00:00,-10.5325,0.0
2021-06-06 13:45:00+00:00,-6.387,0.0
2021-06-06 14:00:00+00:00,10.0225,0.0
2021-06-06 14:15:00+00:00,-2.464,0.0
2021-06-06 14:30:00+00:00,0.0,1.85
2021-06-06 14:45:00+00:00,0.0,20.956833333
2021-06-06 15:00:00+00:00,12.8225,0.0
2021-06-06 15:15:00+00:00,0.0,0.0
2021-06-06 15:30:00+00:00,0.0,16.902666667
2021-06-06 15:45:00+00:00,0.0,11.25
2021-06-06 16:00:00+00:00,0.0,0.0
2021-06-06 16:15:00+00:00,-5.290666667,0.0
2021-06-06 16:30:00+00:00,0.0,0.0
2021-06-06 16:45:00+00:00,0.0,1.955666667
2021-06-06 17:00:00+00:00,32.6225,0.0
2021-06-06 17:15:00+00:00,-2.646,0.0
2021-06-06 17:30:00+00:00,0.0,14.414833333
2021-06-06 17:45:00+00:00,0.0,21.2125
2021-06-06 18:00:00+00:00,-2.15,0.0
2021-06-06 18:15:00+00:00,0.0,8.209833333
2021-06-06 18:30:00+00:00,0.0,137.37
2021-06-06 18:45:00+00:00,0.0,138.62
2021-06-06 19:00:00+00:00,-2.6565,0.0
2021-06-06 19:15:00+00:00,0.0,0.0
2021-06-06 19:30:00+00:00,-1.045833333,0.0
2021-06-06 19:45:00+00:00,-2.039333333,0.0
2021-06-06 20:00:00+00:00,0.0,0.0
2021-06-06 20:15:00+00:00,-4.088,0.0
2021-06-06 20:30:00+00:00,0.0,0.0
2021-06-06 20:45:00+00:00,-4.890833333,0.0
2021-06-06 21:00:00+00:00,0.0,67.5
2021-06-06 21:15:00+00:00,0.0,0.0
2021-06-06 21:30:00+00:00,-2.044,0.0
2021-06-06 21:45:00+00:00,-3.841,0.0
2021-06-06 22:00:00+00:00,-16.461,0.0
2021-06-06 22:15:00+00:00,0.0,12.18
2021-06-06 22:30:00+00:00,-5.01,0.0
2021-06-06 22:45:00+00:00,-8.54,0.0
2021-06-06 23:00:00+00:00,-1.082666667,0.0
2021-06-06 23:15:00+00:00,0.0,1.007833333
2021-06-06 23:30:00+00:00,-2.6915,0.0
2021-06-06 23:45:00+00:00,-11.4725,0.0
2021-06-07 00:00:00+00:00,0.0,0.0
2021-06-07 00:15:00+00:00,0.0,3.1285
2021-06-07 00:30:00+00:00,0.0,0.0
2021-06-07 00:45:00+00:00,0.0,0.0
2021-06-07 01:00:00+00:00,0.0,0.0
2021-06-07 01:15:00+00:00,0.0,0.0
2021-06-07 01:30:00+00:00,-0.992,0.0
2021-06-07 01:45:00+00:00,0.0,0.0
2021-06-07 02:00:00+00:00,-5.01,0.0
2021-06-07 02:15:00+00:00,-6.405,0.0
2021-06-07 02:30:00+00:00,-0.785,0.0
2021-06-07 02:45:00+00:00,-0.885,0.0
2021-06-07 03:00:00+00:00,0.0,0.0
2021-06-07 03:15:00+00:00,0.0,0.992333333
2021-06-07 03:30:00+00:00,0.0,0.0
2021-06-07 03:45:00+00:00,0.0,0.0
2021-06-07 04:00:00+00:00,0.0,2.15
2021-06-07 04:15:00+00:00,0.0,7.555333333
2021-06-07 04:30:00+00:00,0.0,0.0
2021-06-07 04:45:00+00:00,0.0,0.0
2021-06-07 05:00:00+00:00,-0.885166667,0.0
2021-06-07 05:15:00+00:00,0.0,0.0
2021-06-07 05:30:00+00:00,0.0,0.0
2021-06-07 05:45:00+00:00,-1.969666667,0.0
2021-06-07 06:00:00+00:00,0.0,4.327333333
2021-06-07 06:15:00+00:00,0.0,4.327333333
2021-06-07 06:30:00+00:00,0.0,0.0
2021-06-07 06:45:00+00:00,0.0,0.0
2021-06-07 07:00:00+00:00,0.0,7.634666667
2021-06-07 07:15:00+00:00,-1.670333333,0.0
2021-06-07 07:30:00+00:00,-5.694666667,0.0
2021-06-07 07:45:00+00:00,-8.75,0.0
2021-06-07 08:00:00+00:00,0.0,8.2665
2021-06-07 08:15:00+00:00,-2.6555,0.0
2021-06-07 08:30:00+00:00,-2.6555,0.0
2021-06-07 08:45:00+00:00,0.0,0.0
2021-06-07 09:00:00+00:00,0.0,12.540666667
2021-06-07 09:15:00+00:00,0.0,5.409166667
2021-06-07 09:30:00+00:00,0.0,5.409166667
2021-06-07 09:45:00+00:00,0.0,7.875
2021-06-07 10:00:00+00:00,0.0,28.99
2021-06-07 10:15:00+00:00,0.0,0.924166667
2021-06-07 10:30:00+00:00,-11.9405,0.0
2021-06-07 10:45:00+00:00,0.0,1.0805
2021-06-07 11:00:00+00:00,0.0,2.002
2021-06-07 11:15:00+00:00,-4.004,0.0
2021-06-07 11:30:00+00:00,-1.001,0.0
2021-06-07 11:45:00+00:00,-1.001,0.0
2021-06-07 12:00:00+00:00,0.0,1.076833333
2021-06-07 12:15:00+00:00,0.0,4.307333333
2021-06-07 12:30:00+00:00,0.0,0.0
2021-06-07 12:45:00+00:00,0.0,5.625
2021-06-07 13:00:00+00:00,0.0,0.0
2021-06-07 13:15:00+00:00,0.0,0.0
2021-06-07 13:30:00+00:00,-4.5925,0.0
2021-06-07 13:45:00+00:00,0.0,0.0
2021-06-07 14:00:00+00:00,-7.866666667,0.0
2021-06-07 14:15:00+00:00,-3.933333333,0.0
2021-06-07 14:30:00+00:00,0.0,0.0
2021-06-07 14:45:00+00:00,0.0,2.075
2021-06-07 15:00:00+00:00,-5.179166667,0.0
2021-06-07 15:15:00+00:00,0.0,0.0
2021-06-07 15:30:00+00:00,0.0,0.0
2021-06-07 15:45:00+00:00,0.0,2.075
2021-06-07 16:00:00+00:00,-11.228,0.0
2021-06-07 16:15:00+00:00,0.0,0.0
2021-06-07 16:30:00+00:00,-1.896666667,0.0
2021-06-07 16:45:00+00:00,0.0,2.075
2021-06-07 17:00:00+00:00,-9.017666667,0.0
2021-06-07 17:15:00+00:00,0.0,2.95
2021-06-07 17:30:00+00:00,0.0,1.0375
2021-06-07 17:45:00+00:00,0.0,21.158
2021-06-07 18:00:00+00:00,0.0,0.0
2021-06-07 18:15:00+00:00,0.0,0.0
2021-06-07 18:30:00+00:00,0.0,54.115
2021-06-07 18:45:00+00:00,0.0,77.37
2021-06-07 19:00:00+00:00,-1.746,0.0
2021-06-07 19:15:00+00:00,-3.1125,0.0
2021-06-07 19:30:00+00:00,0.0,0.0
2021-06-07 19:45:00+00:00,-0.952,0.0
2021-06-07 20:00:00+00:00,-9.185,0.0
2021-06-07 20:15:00+00:00,-2.149666667,0.0
2021-06-07 20:30:00+00:00,0.0,2.15
2021-06-07 20:45:00+00:00,-5.311,0.0
2021-06-07 21:00:00+00:00,-4.425833333,0.0
2021-06-07 21:15:00+00:00,-1.0375,0.0
2021-06-07 21:30:00+00:00,-0.9025,0.0
