,potential,cost,measured_power
2021-06-14 08:45:00+00:00,0.0,0.0,0.0
2021-06-14 09:00:00+00:00,0.0,-0.010144444,0.0
2021-06-14 09:15:00+00:00,-0.133333333,0.144911111,0.133333333
2021-06-14 09:30:00+00:00,0.0,0.0,0.0
2021-06-14 09:45:00+00:00,-0.333333333,0.306422222,0.333333333
2021-06-14 10:00:00+00:00,0.0,0.0,0.0
2021-06-14 10:15:00+00:00,0.066666667,-0.077244444,-0.066666667
2021-06-14 10:30:00+00:00,0.066666667,-0.079377778,-0.066666667
2021-06-14 10:45:00+00:00,0.0,0.0,0.0
2021-06-14 11:00:00+00:00,0.533333333,-0.619477778,-0.533333333
2021-06-14 11:15:00+00:00,0.333333333,-0.453077778,-0.333333333
2021-06-14 11:30:00+00:00,0.2,-0.272388889,-0.2
2021-06-14 11:45:00+00:00,-0.066666667,0.079077778,0.066666667
2021-06-14 12:00:00+00:00,0.0,0.0,0.0
2021-06-14 12:15:00+00:00,0.2,-0.300744444,-0.2
2021-06-14 12:30:00+00:00,0.066666667,-0.143077778,-0.066666667
2021-06-14 12:45:00+00:00,0.2,-0.313377778,-0.2
2021-06-14 13:00:00+00:00,-0.066666667,0.133022222,0.066666667
2021-06-14 13:15:00+00:00,-0.4,0.481977778,0.4
2021-06-14 13:30:00+00:00,0.133333333,-0.189355556,-0.133333333
2021-06-14 13:45:00+00:00,0.2,-0.290555556,-0.2
2021-06-14 14:00:00+00:00,-0.2,0.229088889,0.2
2021-06-14 14:15:00+00:00,0.0,0.0,0.0
2021-06-14 14:30:00+00:00,0.0,0.0,0.0
2021-06-14 14:45:00+00:00,0.0,0.0,0.0
2021-06-14 15:00:00+00:00,-1.0,0.625344444,1.0
2021-06-14 15:15:00+00:00,-0.933333333,0.538788889,0.933333333
2021-06-14 15:30:00+00:00,0.0,0.0,0.0
2021-06-14 15:45:00+00:00,-0.466666667,0.306433333,0.466666667
2021-06-14 16:00:00+00:00,-1.0,-0.270055556,1.0
2021-06-14 16:15:00+00:00,0.0,0.0,0.0
2021-06-14 16:30:00+00:00,0.466666667,-0.041788889,-0.466666667
2021-06-14 16:45:00+00:00,0.2,0.059044444,-0.2
2021-06-14 17:00:00+00:00,0.733333333,-1.4514,-0.733333333
2021-06-14 17:15:00+00:00,0.933333333,-1.273977778,-0.933333333
2021-06-14 17:30:00+00:00,0.933333333,-1.908155556,-0.933333333
2021-06-14 17:45:00+00:00,1.0,-6.2791,-1.0
2021-06-14 18:00:00+00:00,0.0,0.0,0.0
2021-06-14 18:15:00+00:00,0.0,0.0,0.0
2021-06-14 18:30:00+00:00,0.266666667,-1.043666667,-0.266666667
2021-06-14 18:45:00+00:00,0.066666667,-0.2605,-0.066666667
2021-06-14 19:00:00+00:00,-0.133333333,0.255355556,0.133333333
2021-06-14 19:15:00+00:00,0.0,0.0,0.0
2021-06-14 19:30:00+00:00,0.0,0.0,0.0
2021-06-14 19:45:00+00:00,-0.6,0.580388889,0.6
2021-06-14 20:00:00+00:00,-1.0,1.053255556,1.0
2021-06-14 20:15:00+00:00,-0.133333333,0.246411111,0.133333333
2021-06-14 20:30:00+00:00,0.0,0.0,0.0
2021-06-14 20:45:00+00:00,-0.666666667,0.598411111,0.666666667
2021-06-14 21:00:00+00:00,0.0,0.372855556,0.0
2021-06-14 21:15:00+00:00,0.0,0.0,0.0
2021-06-14 21:30:00+00:00,0.066666667,-0.046044444,-0.066666667
2021-06-14 21:45:00+00:00,-0.933333333,0.788322222,0.933333333
2021-06-14 22:00:00+00:00,-1.0,0.0,1.0
2021-06-14 22:15:00+00:00,-0.333333333,0.0,0.333333333
2021-06-14 22:30:00+00:00,0.0,0.0,0.0
2021-06-14 22:45:00+00:00,0.0,0.0,0.0
2021-06-14 23:00:00+00:00,0.0,0.0,0.0
2021-06-14 23:15:00+00:00,0.0,0.0,0.0
2021-06-14 23:30:00+00:00,0.0,0.0,0.0
2021-06-14 23:45:00+00:00,0.0,0.0,0.0
2021-06-15 00:00:00+00:00,0.6,-0.582977778,-0.6
2021-06-15 00:15:00+00:00,0.0,0.0,0.0
2021-06-15 00:30:00+00:00,0.066666667,-0.062655556,-0.066666667
2021-06-15 00:45:00+00:00,0.0,0.0,0.0
2021-06-15 01:00:00+00:00,0.533333333,0.153088889,-0.533333333
2021-06-15 01:15:00+00:00,0.466666667,-0.5729,-0.466666667
2021-06-15 01:30:00+00:00,0.133333333,-0.163322222,-0.133333333
2021-06-15 01:45:00+00:00,0.133333333,-0.180422222,-0.133333333
2021-06-15 02:00:00+00:00,0.4,-0.473722222,-0.4
2021-06-15 02:15:00+00:00,0.533333333,-0.875111111,-0.533333333
2021-06-15 02:30:00+00:00,0.133333333,-0.232011111,-0.133333333
2021-06-15 02:45:00+00:00,0.2,-0.3842,-0.2
2021-06-15 03:00:00+00:00,0.333333333,-0.814755556,-0.333333333
2021-06-15 03:15:00+00:00,0.0,0.0,0.0
2021-06-15 03:30:00+00:00,0.066666667,-0.138477778,-0.066666667
2021-06-15 03:45:00+00:00,0.2,-0.504822222,-0.2
2021-06-15 04:00:00+00:00,0.0,0.0,0.0
2021-06-15 04:15:00+00:00,0.0,0.0,0.0
2021-06-15 04:30:00+00:00,0.266666667,-0.821566667,-0.266666667
2021-06-15 04:45:00+00:00,0.866666667,-3.818733333,-0.866666667
2021-06-15 05:00:00+00:00,-0.4,0.639588889,0.4
2021-06-15 05:15:00+00:00,0.4,-2.220044444,-0.4
2021-06-15 05:30:00+00:00,0.533333333,-3.588344444,-0.533333333
2021-06-15 05:45:00+00:00,-0.4,0.863788889,0.4
2021-06-15 06:00:00+00:00,0.0,0.0,0.0
2021-06-15 06:15:00+00:00,0.0,0.0,0.0
2021-06-15 06:30:00+00:00,-0.4,0.668811111,0.4
2021-06-15 06:45:00+00:00,-1.0,0.970788889,1.0
2021-06-15 07:00:00+00:00,-0.666666667,0.672966667,0.666666667
2021-06-15 07:15:00+00:00,-0.2,0.379077778,0.2
2021-06-15 07:30:00+00:00,-0.666666667,0.545966667,0.666666667
2021-06-15 07:45:00+00:00,-1.0,0.393088889,1.0
2021-06-15 08:00:00+00:00,0.2,-0.103377778,-0.2
2021-06-15 08:15:00+00:00,-0.733333333,0.506944444,0.733333333
2021-06-15 08:30:00+00:00,-1.0,-0.469977778,1.0
2021-06-15 08:45:00+00:00,-0.533333333,-0.263944444,0.533333333
2021-06-15 09:00:00+00:00,0.933333333,0.590888889,-0.933333333
2021-06-15 09:15:00+00:00,0.133333333,-0.150944444,-0.133333333
2021-06-15 09:30:00+00:00,-0.066666667,0.047433333,0.066666667
2021-06-15 09:45:00+00:00,-0.466666667,0.209866667,0.466666667
2021-06-15 10:00:00+00:00,-0.066666667,-0.048711111,0.066666667
2021-06-15 10:15:00+00:00,-0.266666667,0.041755556,0.266666667
2021-06-15 10:30:00+00:00,-0.60166205,-0.191254632,0.60166205
2021-06-15 10:45:00+00:00,0.0,0.0,0.0
2021-06-15 11:00:00+00:00,0.2,-0.080088889,-0.2
2021-06-15 11:15:00+00:00,0.0,0.0,0.0
2021-06-15 11:30:00+00:00,0.0,0.0,0.0
2021-06-15 11:45:00+00:00,0.0,0.0,0.0
2021-06-15 12:00:00+00:00,0.2,0.183055556,-0.2
2021-06-15 12:15:00+00:00,0.0,0.0,0.0
2021-06-15 12:30:00+00:00,0.333333333,0.151388889,-0.333333333
2021-06-15 12:45:00+00:00,-0.133333333,0.007055556,0.133333333
2021-06-15 13:00:00+00:00,0.066666667,-0.268833333,-0.066666667
2021-06-15 13:15:00+00:00,0.066666667,-0.126122222,-0.066666667
2021-06-15 13:30:00+00:00,-0.133333333,-0.263466667,0.133333333
2021-06-15 13:45:00+00:00,-0.2,-0.3656,0.2
2021-06-15 14:00:00+00:00,-0.4,-0.208877778,0.4
2021-06-15 14:15:00+00:00,0.0,0.0,0.0
2021-06-15 14:30:00+00:00,0.0,0.0,0.0
2021-06-15 14:45:00+00:00,0.2,-0.206044444,-0.2
2021-06-15 15:00:00+00:00,0.0,0.0,0.0
2021-06-15 15:15:00+00:00,0.066666667,-0.070244444,-0.066666667
2021-06-15 15:30:00+00:00,0.533333333,-0.469855556,-0.533333333
2021-06-15 15:45:00+00:00,0.333333333,-0.838833333,-0.333333333
2021-06-15 16:00:00+00:00,-0.6,0.101,0.6
2021-06-15 16:15:00+00:00,0.2,-0.136455556,-0.2
2021-06-15 16:30:00+00:00,1.0,-0.852566667,-1.0
2021-06-15 16:45:00+00:00,1.0,-5.0382,-1.0
2021-06-15 17:00:00+00:00,-0.133333333,0.847355556,0.133333333
2021-06-15 17:15:00+00:00,0.0,0.0,0.0
2021-06-15 17:30:00+00:00,0.8,-1.409211111,-0.8
2021-06-15 17:45:00+00:00,0.333333333,-1.028844444,-0.333333333
2021-06-15 18:00:00+00:00,0.466666667,-1.207066667,-0.466666667
2021-06-15 18:15:00+00:00,0.733333333,-4.053666667,-0.733333333
2021-06-15 18:30:00+00:00,0.8,-5.218644444,-0.8
2021-06-15 18:45:00+00:00,0.047666667,-0.394441667,-0.047666667
2021-06-15 19:00:00+00:00,-0.533333333,2.171822222,0.533333333
2021-06-15 19:15:00+00:00,-0.066666667,0.080166667,0.066666667
2021-06-15 19:30:00+00:00,0.0,0.0,0.0
2021-06-15 19:45:00+00:00,-0.2,0.2235,0.2
2021-06-15 20:00:00+00:00,-0.2,0.379088889,0.2
2021-06-15 20:15:00+00:00,-0.066666667,0.076622222,0.066666667
2021-06-15 20:30:00+00:00,0.0,0.0,0.0
2021-06-15 20:45:00+00:00,0.0,0.0,0.0
2021-06-15 21:00:00+00:00,0.0,0.0,0.0
2021-06-15 21:15:00+00:00,-0.2,0.293144444,0.2
2021-06-15 21:30:00+00:00,-0.2,0.291655556,0.2
2021-06-15 21:45:00+00:00,-0.466666667,0.492166667,0.466666667
2021-06-15 22:00:00+00:00,-0.533333333,0.989477778,0.533333333
2021-06-15 22:15:00+00:00,-0.533333333,0.497266667,0.533333333
2021-06-15 22:30:00+00:00,-0.666666667,0.556844444,0.666666667
2021-06-15 22:45:00+00:00,-0.266666667,0.194355556,0.266666667
2021-06-15 23:00:00+00:00,0.0,0.0,0.0
2021-06-15 23:15:00+00:00,0.0,0.0,0.0
2021-06-15 23:30:00+00:00,-0.466666667,0.374422222,0.466666667
2021-06-15 23:45:00+00:00,-0.066666667,0.0665,0.066666667
2021-06-16 00:00:00+00:00,0.066666667,-0.066888889,-0.066666667
2021-06-16 00:15:00+00:00,0.0,0.0,0.0
2021-06-16 00:30:00+00:00,-0.2,0.195411111,0.2
2021-06-16 00:45:00+00:00,-0.2,0.150944444,0.2
2021-06-16 01:00:00+00:00,0.466666667,-0.1957,-0.466666667
2021-06-16 01:15:00+00:00,0.266666667,-0.366166667,-0.266666667
2021-06-16 01:30:00+00:00,0.066666667,-0.0881,-0.066666667
2021-06-16 01:45:00+00:00,0.0,-0.0256,0.0
2021-06-16 02:00:00+00:00,0.266666667,-0.266666667,-0.266666667
2021-06-16 02:15:00+00:00,0.133333333,-0.169088889,-0.133333333
2021-06-16 02:30:00+00:00,-0.066666667,0.0882,0.066666667
2021-06-16 02:45:00+00:00,-0.133333333,0.153011111,0.133333333
2021-06-16 03:00:00+00:00,0.0,0.0,0.0
2021-06-16 03:15:00+00:00,0.0,0.0,0.0
2021-06-16 03:30:00+00:00,-0.4,0.358711111,0.4
2021-06-16 03:45:00+00:00,-0.466666667,0.406322222,0.466666667
2021-06-16 04:00:00+00:00,-0.2,0.194066667,0.2
2021-06-16 04:15:00+00:00,0.066666667,-0.058066667,-0.066666667
2021-06-16 04:30:00+00:00,0.0,0.0,0.0
2021-06-16 04:45:00+00:00,0.0,0.0,0.0
2021-06-16 05:00:00+00:00,-0.266666667,0.172822222,0.266666667
2021-06-16 05:15:00+00:00,0.0,0.0,0.0
2021-06-16 05:30:00+00:00,0.0,0.0,0.0
2021-06-16 05:45:00+00:00,0.0,-0.006211111,0.0
2021-06-16 06:00:00+00:00,1.0,-1.444633333,-1.0
2021-06-16 06:15:00+00:00,0.533333333,-0.889355556,-0.533333333
2021-06-16 06:30:00+00:00,0.666666667,-1.4117,-0.666666667
2021-06-16 06:45:00+00:00,0.0,0.0,0.0
2021-06-16 07:00:00+00:00,0.733333333,-1.829011111,-0.733333333
2021-06-16 07:15:00+00:00,-0.2,0.322822222,0.2
2021-06-16 07:30:00+00:00,-0.066666667,0.084533333,0.066666667
2021-06-16 07:45:00+00:00,-1.0,0.820777778,1.0
2021-06-16 08:00:00+00:00,0.2,1.220144444,-0.2
2021-06-16 08:15:00+00:00,0.0,0.0,0.0
2021-06-16 08:30:00+00:00,-0.066666667,0.099366667,0.066666667
2021-06-16 08:45:00+00:00,-0.066666667,0.096522222,0.066666667
2021-06-16 09:00:00+00:00,0.333333333,-0.3668,-0.333333333
2021-06-16 09:15:00+00:00,0.0,0.0,0.0
2021-06-16 09:30:00+00:00,-0.133333333,0.124911111,0.133333333
2021-06-16 09:45:00+00:00,-0.266666667,0.222577778,0.266666667
2021-06-16 10:00:00+00:00,0.066666667,-0.072044444,-0.066666667
2021-06-16 10:15:00+00:00,0.0,0.0,0.0
2021-06-16 10:30:00+00:00,0.066666667,-0.1016,-0.066666667
2021-06-16 10:45:00+00:00,0.0,0.0,0.0
2021-06-16 11:00:00+00:00,-0.333333333,0.354911111,0.333333333
2021-06-16 11:15:00+00:00,0.066666667,0.128144444,-0.066666667
2021-06-16 11:30:00+00:00,0.133333333,-0.212211111,-0.133333333
2021-06-16 11:45:00+00:00,0.0,0.0,0.0
2021-06-16 12:00:00+00:00,0.0,0.0,0.0
2021-06-16 12:15:00+00:00,0.0,0.0,0.0
2021-06-16 12:30:00+00:00,0.0,0.0,0.0
2021-06-16 12:45:00+00:00,0.0,0.0,0.0
2021-06-16 13:00:00+00:00,0.0,0.0,0.0
2021-06-16 13:15:00+00:00,0.4,-0.874433333,-0.4
2021-06-16 13:30:00+00:00,0.066666667,-0.123588889,-0.066666667
2021-06-16 13:45:00+00:00,0.666666667,-1.947677778,-0.666666667
2021-06-16 14:00:00+00:00,-0.2,0.342944444,0.2
2021-06-16 14:15:00+00:00,0.0,0.0,0.0
2021-06-16 14:30:00+00:00,0.2,-0.644322222,-0.2
2021-06-16 14:45:00+00:00,1.0,-7.566944444,-1.0
2021-06-16 15:00:00+00:00,-0.866666667,1.503588889,0.866666667
2021-06-16 15:15:00+00:00,-0.666666667,0.672977778,0.666666667
2021-06-16 15:30:00+00:00,0.0,0.0,0.0
2021-06-16 15:45:00+00:00,0.0,0.0,0.0
2021-06-16 16:00:00+00:00,-1.0,0.882111111,1.0
2021-06-16 16:15:00+00:00,-0.2,0.215122222,0.2
2021-06-16 16:30:00+00:00,0.066666667,-0.025688889,-0.066666667
2021-06-16 16:45:00+00:00,0.066666667,-0.026011111,-0.066666667
2021-06-16 17:00:00+00:00,0.2,-0.494711111,-0.2
2021-06-16 17:15:00+00:00,0.8,-2.125066667,-0.8
2021-06-16 17:30:00+00:00,0.2,-0.8113,-0.2
2021-06-16 17:45:00+00:00,0.066666667,-0.197577778,-0.066666667
2021-06-16 18:00:00+00:00,0.866666667,-5.385733333,-0.866666667
2021-06-16 18:15:00+00:00,0.2,0.405222222,-0.2
2021-06-16 18:30:00+00:00,-0.2,0.702577778,0.2
2021-06-16 18:45:00+00:00,-0.4,0.451811111,0.4
2021-06-16 19:00:00+00:00,-0.266666667,0.3354,0.266666667
2021-06-16 19:15:00+00:00,0.0,0.0,0.0
2021-06-16 19:30:00+00:00,0.0,0.0,0.0
2021-06-16 19:45:00+00:00,0.0,0.0,0.0
2021-06-16 20:00:00+00:00,0.133333333,-0.701555556,-0.133333333
2021-06-16 20:15:00+00:00,0.133333333,-0.567522222,-0.133333333
2021-06-16 20:30:00+00:00,-0.466666667,0.590844444,0.466666667
2021-06-16 20:45:00+00:00,-0.666666667,0.689255556,0.666666667
2021-06-16 21:00:00+00:00,0.133333333,0.593466667,-0.133333333
2021-06-16 21:15:00+00:00,0.0,0.0,0.0
2021-06-16 21:30:00+00:00,-1.0,0.835555556,1.0
2021-06-16 21:45:00+00:00,-1.0,0.821433333,1.0
2021-06-16 22:00:00+00:00,-0.066666667,0.136055556,0.066666667
2021-06-16 22:15:00+00:00,-0.466666667,0.420766667,0.466666667
2021-06-16 22:30:00+00:00,-0.2,0.171144444,0.2
2021-06-16 22:45:00+00:00,-0.4,0.377722222,0.4
2021-06-16 23:00:00+00:00,0.0,0.008022222,0.0
2021-06-16 23:15:00+00:00,-0.133333333,0.109644444,0.133333333
2021-06-16 23:30:00+00:00,0.0,0.0,0.0
2021-06-16 23:45:00+00:00,-0.133333333,0.102688889,0.133333333
2021-06-17 00:00:00+00:00,0.0,0.0,0.0
2021-06-17 00:15:00+00:00,0.0,0.0,0.0
2021-06-17 00:30:00+00:00,0.0,0.0,0.0
2021-06-17 00:45:00+00:00,-0.066666667,0.055755556,0.066666667
2021-06-17 01:00:00+00:00,1.0,-1.471777778,-1.0
2021-06-17 01:15:00+00:00,0.133333333,-0.533277778,-0.133333333
2021-06-17 01:30:00+00:00,0.266666667,-0.406311111,-0.266666667
2021-06-17 01:45:00+00:00,0.533333333,-0.896622222,-0.533333333
2021-06-17 02:00:00+00:00,0.533333333,-1.200666667,-0.533333333
2021-06-17 02:15:00+00:00,0.266666667,-0.397588889,-0.266666667
2021-06-17 02:30:00+00:00,0.2,-0.376888889,-0.2
2021-06-17 02:45:00+00:00,0.2,-0.576988889,-0.2
2021-06-17 03:00:00+00:00,-0.066666667,0.070044444,0.066666667
2021-06-17 03:15:00+00:00,0.0,0.0,0.0
2021-06-17 03:30:00+00:00,-0.2,0.205766667,0.2
2021-06-17 03:45:00+00:00,-0.733333333,0.626333333,0.733333333
2021-06-17 04:00:00+00:00,-0.066666667,0.105266667,0.066666667
2021-06-17 04:15:00+00:00,0.133333333,-0.155877778,-0.133333333
2021-06-17 04:30:00+00:00,-0.133333333,0.161677778,0.133333333
2021-06-17 04:45:00+00:00,-0.066666667,0.088166667,0.066666667
2021-06-17 05:00:00+00:00,0.733333333,-2.145922222,-0.733333333
2021-06-17 05:15:00+00:00,1.0,-6.383133333,-1.0
2021-06-17 05:30:00+00:00,0.866666667,-2.776044444,-0.866666667
2021-06-17 05:45:00+00:00,-0.2,1.982866667,0.2
2021-06-17 06:00:00+00:00,-1.0,5.031722222,1.0
2021-06-17 06:15:00+00:00,-1.0,0.956777778,1.0
2021-06-17 06:30:00+00:00,-1.0,0.541266667,1.0
2021-06-17 06:45:00+00:00,-0.666666667,1.166766667,0.666666667
2021-06-17 07:00:00+00:00,1.0,-5.244866667,-1.0
2021-06-17 07:15:00+00:00,1.0,-5.490711111,-1.0
2021-06-17 07:30:00+00:00,0.466666667,-1.071611111,-0.466666667
2021-06-17 07:45:00+00:00,0.0,0.0,0.0
2021-06-17 08:00:00+00:00,0.2,-0.657644444,-0.2
2021-06-17 08:15:00+00:00,0.6,-3.4665,-0.6
2021-06-17 08:30:00+00:00,0.364,-1.336312444,-0.364
2021-06-17 08:45:00+00:00,-0.0065,0.0126995,0.0065
2021-06-17 09:00:00+00:00,-0.133333333,0.620566667,0.133333333
2021-06-17 09:15:00+00:00,-0.133333333,0.322255556,0.133333333
2021-06-17 09:30:00+00:00,0.0,0.0,0.0
2021-06-17 09:45:00+00:00,0.0,0.0,0.0
2021-06-17 10:00:00+00:00,-0.333333333,0.815088889,0.333333333
2021-06-17 10:15:00+00:00,-0.8,0.940011111,0.8
2021-06-17 10:30:00+00:00,-1.0,0.789288889,1.0
2021-06-17 10:45:00+00:00,-1.0,0.4647,1.0
2021-06-17 11:00:00+00:00,-0.266666667,0.257922222,0.266666667
2021-06-17 11:15:00+00:00,-0.2,0.314666667,0.2
2021-06-17 11:30:00+00:00,-0.2,0.286155556,0.2
2021-06-17 11:45:00+00:00,-0.8,0.605555556,0.8
2021-06-17 12:00:00+00:00,-0.2,0.181188889,0.2
2021-06-17 12:15:00+00:00,-0.666666667,0.403233333,0.666666667
2021-06-17 12:30:00+00:00,0.0,0.0,0.0
2021-06-17 12:45:00+00:00,0.0,0.0,0.0
2021-06-17 13:00:00+00:00,-0.533333333,0.085088889,0.533333333
2021-06-17 13:15:00+00:00,0.0,0.0,0.0
2021-06-17 13:30:00+00:00,0.0,0.0,0.0
2021-06-17 13:45:00+00:00,0.066666667,-0.071255556,-0.066666667
2021-06-17 14:00:00+00:00,-0.544044321,1.13306362,0.544044321
2021-06-17 14:15:00+00:00,0.0,0.0,0.0
2021-06-17 14:30:00+00:00,0.0,0.0,0.0
2021-06-17 14:45:00+00:00,0.0,0.0,0.0
2021-06-17 15:00:00+00:00,0.0,0.0,0.0
2021-06-17 15:15:00+00:00,0.0,0.0,0.0
2021-06-17 15:30:00+00:00,0.4,-0.260033333,-0.4
2021-06-17 15:45:00+00:00,0.2,-0.076488889,-0.2
2021-06-17 16:00:00+00:00,-0.133333333,0.002855556,0.133333333
2021-06-17 16:15:00+00:00,0.0,0.0,0.0
2021-06-17 16:30:00+00:00,0.133333333,-0.011444444,-0.133333333
2021-06-17 16:45:00+00:00,0.533333333,-0.495555556,-0.533333333
2021-06-17 17:00:00+00:00,0.0,0.041577778,0.0
2021-06-17 17:15:00+00:00,0.2,-0.056377778,-0.2
2021-06-17 17:30:00+00:00,0.466666667,-0.476111111,-0.466666667
2021-06-17 17:45:00+00:00,1.0,-3.138622222,-1.0
2021-06-17 18:00:00+00:00,-0.2,0.693177778,0.2
2021-06-17 18:15:00+00:00,0.666666667,-1.790044444,-0.666666667
2021-06-17 18:30:00+00:00,0.266666667,-0.486833333,-0.266666667
2021-06-17 18:45:00+00:00,0.333333333,-0.771233333,-0.333333333
2021-06-17 19:00:00+00:00,0.0,0.0,0.0
2021-06-17 19:15:00+00:00,0.0,0.0,0.0
2021-06-17 19:30:00+00:00,-0.733333333,0.750888889,0.733333333
2021-06-17 19:45:00+00:00,-0.066666667,0.071455556,0.066666667
2021-06-17 20:00:00+00:00,0.0,0.0,0.0
2021-06-17 20:15:00+00:00,-0.066666667,0.091477778,0.066666667
2021-06-17 20:30:00+00:00,-0.133333333,0.141188889,0.133333333
2021-06-17 20:45:00+00:00,-0.2,0.211544444,0.2
2021-06-17 21:00:00+00:00,0.666666667,6.8088,-0.666666667
2021-06-17 21:15:00+00:00,0.0,0.0,0.0
2021-06-17 21:30:00+00:00,0.0,0.0,0.0
2021-06-17 21:45:00+00:00,0.0,0.0,0.0
2021-06-17 22:00:00+00:00,0.4,-0.461533333,-0.4
2021-06-17 22:15:00+00:00,-0.133333333,0.158688889,0.133333333
2021-06-17 22:30:00+00:00,0.0,0.0,0.0
2021-06-17 22:45:00+00:00,-0.6,0.570077778,0.6
2021-06-17 23:00:00+00:00,0.133333333,-0.111788889,-0.133333333
2021-06-17 23:15:00+00:00,-0.133333333,0.190388889,0.133333333
2021-06-17 23:30:00+00:00,-0.066666667,0.104855556,0.066666667
2021-06-17 23:45:00+00:00,-0.6,0.560255556,0.6
2021-06-18 00:00:00+00:00,0.0,0.0,0.0
2021-06-18 00:15:00+00:00,0.266666667,-0.391122222,-0.266666667
2021-06-18 00:30:00+00:00,-0.2,0.209311111,0.2
2021-06-18 00:45:00+00:00,-0.133333333,0.143555556,0.133333333
2021-06-18 01:00:00+00:00,0.866666667,-1.288066667,-0.866666667
2021-06-18 01:15:00+00:00,0.933333333,-2.107688889,-0.933333333
2021-06-18 01:30:00+00:00,-0.466666667,0.552277778,0.466666667
2021-06-18 01:45:00+00:00,-0.2,0.216122222,0.2
2021-06-18 02:00:00+00:00,0.0,0.0,0.0
2021-06-18 02:15:00+00:00,-0.066666667,0.080633333,0.066666667
2021-06-18 02:30:00+00:00,-0.2,0.208944444,0.2
2021-06-18 02:45:00+00:00,-0.133333333,0.145877778,0.133333333
2021-06-18 03:00:00+00:00,0.866666667,-2.8428,-0.866666667
2021-06-18 03:15:00+00:00,0.133333333,-0.209088889,-0.133333333
2021-06-18 03:30:00+00:00,0.0,0.0,0.0
2021-06-18 03:45:00+00:00,0.0,0.0,0.0
2021-06-18 04:00:00+00:00,-0.066666667,0.075055556,0.066666667
2021-06-18 04:15:00+00:00,0.0,0.0,0.0
2021-06-18 04:30:00+00:00,0.0,0.0,0.0
2021-06-18 04:45:00+00:00,0.0,0.0,0.0
2021-06-18 05:00:00+00:00,-0.733333333,0.499244444,0.733333333
2021-06-18 05:15:00+00:00,-0.466666667,0.486811111,0.466666667
2021-06-18 05:30:00+00:00,-0.066666667,0.126988889,0.066666667
2021-06-18 05:45:00+00:00,0.266666667,-0.426155556,-0.266666667
2021-06-18 06:00:00+00:00,0.466666667,-0.806322222,-0.466666667
2021-06-18 06:15:00+00:00,1.0,-1.228188889,-1.0
2021-06-18 06:30:00+00:00,-0.466666667,0.574711111,0.466666667
2021-06-18 06:45:00+00:00,-1.0,0.9495,1.0
2021-06-18 07:00:00+00:00,1.0,-1.877122222,-1.0
2021-06-18 07:15:00+00:00,0.066666667,-0.209033333,-0.066666667
2021-06-18 07:30:00+00:00,0.0,0.0,0.0
2021-06-18 07:45:00+00:00,-0.266666667,0.304844444,0.266666667
2021-06-18 08:00:00+00:00,-0.466666667,0.458433333,0.466666667
2021-06-18 08:15:00+00:00,-0.933333333,0.638366667,0.933333333
2021-06-18 08:30:00+00:00,-1.0,0.134033333,1.0
2021-06-18 08:45:00+00:00,-1.0,0.374688889,1.0
2021-06-18 09:00:00+00:00,-0.666666667,-0.090544444,0.666666667
2021-06-18 09:15:00+00:00,-0.866666667,-0.564633333,0.866666667
2021-06-18 09:30:00+00:00,-0.060387812,-0.049377101,0.060387812
2021-06-18 09:45:00+00:00,0.0,0.0,0.0
2021-06-18 10:00:00+00:00,0.0,0.0,0.0
2021-06-18 10:15:00+00:00,0.0,0.0,0.0
2021-06-18 10:30:00+00:00,0.0,0.0,0.0
2021-06-18 10:45:00+00:00,0.0,0.0,0.0
2021-06-18 11:00:00+00:00,0.0,0.0,0.0
2021-06-18 11:15:00+00:00,0.0,0.0,0.0
2021-06-18 11:30:00+00:00,0.0,0.0,0.0
2021-06-18 11:45:00+00:00,0.0,0.0,0.0
2021-06-18 12:00:00+00:00,0.0,0.0,0.0
2021-06-18 12:15:00+00:00,0.0,0.0,0.0
2021-06-18 12:30:00+00:00,0.0,0.0,0.0
2021-06-18 12:45:00+00:00,0.0,0.0,0.0
2021-06-18 13:00:00+00:00,0.0,0.0,0.0
2021-06-18 13:15:00+00:00,0.0,0.0,0.0
2021-06-18 13:30:00+00:00,0.0,0.0,0.0
2021-06-18 13:45:00+00:00,0.0,0.0,0.0
2021-06-18 14:00:00+00:00,0.0,0.0,0.0
2021-06-18 14:15:00+00:00,0.0,0.0,0.0
2021-06-18 14:30:00+00:00,0.0,0.0,0.0
2021-06-18 14:45:00+00:00,0.0,0.0,0.0
2021-06-18 15:00:00+00:00,0.0,0.0,0.0
2021-06-18 15:15:00+00:00,0.0,0.0,0.0
2021-06-18 15:30:00+00:00,0.0,0.0,0.0
2021-06-18 15:45:00+00:00,1.0,-5.785055556,-1.0
2021-06-18 16:00:00+00:00,1.0,-3.674566667,-1.0
2021-06-18 16:15:00+00:00,1.0,-3.187533333,-1.0
2021-06-18 16:30:00+00:00,1.0,-3.141322222,-1.0
2021-06-18 16:45:00+00:00,1.0,-6.417744444,-1.0
2021-06-18 17:00:00+00:00,-0.8,0.097688889,0.8
2021-06-18 17:15:00+00:00,-1.0,0.0,1.0
2021-06-18 17:30:00+00:00,-1.0,0.0,1.0
2021-06-18 17:45:00+00:00,-1.0,0.0,1.0
2021-06-18 18:00:00+00:00,-1.0,0.0,1.0
2021-06-18 18:15:00+00:00,-0.2,0.0,0.2
